begin_datetime,begin_quality,max_datetime,max_quality,end_datetime,end_quality,observatory,quality,type,coded_type,obsid,location,frequency,particulars1,particulars2,particulars3,particulars4,particulars5,particulars6,particulars7,particulars8,particulars9,particulars10,region,bin,age,status_code,status_text,change_flag,record_Id,record_Id_0
2023-08-21T05:33:00,,2023-08-21T05:45:00,,2023-08-21T06:02:00,,G18,5,XRA,1,0,,1-8A,C2.0,7.3E-04,,,,,,,,2.0E-06,,4040,,2,-,0,582,0
2023-08-21T05:18:00,,2023-08-21T05:28:00,,2023-08-21T05:33:00,,G16,5,XRA,1,0,,1-8A,C1.5,4.7E-04,,,,,,,,1.5E-06,,4100,,5,,0,583,0
2023-08-21T05:18:00,,2023-08-21T05:28:00,,2023-08-21T05:33:00,,G18,5,XRA,1,0,,1-8A,C1.5,1.6E-03,,,,,,,,1.5E-06,,4100,,2,-,0,584,0
2023-08-21T03:54:06, ,2023-08-21T03:54:06, ,2023-08-21T03:54:12, ,LEA,G,RBR,31,4,,245,510,,1.8E+03,360,,,,,,,,4030,,5,,0,585,0
2023-08-21T02:47:48, ,2023-08-21T02:47:48, ,2023-08-21T02:47:48, ,LEA,G,RBR,31,3,,245,210,,8.3E+02,200,,,,,,,,4020,,4,+,0,586,0
2023-08-21T02:47:42, ,2023-08-21T02:47:48, ,2023-08-21T02:48:48, ,PAL,G,RBR,31,2,,245,330,,1.6E+03,200,,,,,,,,4020,,2,-,0,587,0
2023-08-21T02:36:30, ,2023-08-21T02:36:30, ,2023-08-21T02:36:30, ,LEA,G,RBR,31,2,,245,170,,4.8E+02,160,,,,,,,,4010,,5,,0,588,0
2023-08-21T02:00:00, ,2023-08-21T02:00:06, ,2023-08-21T02:02:12, ,LEA,G,RBR,31,1,,245,150,,1.0E+03,130,,,,,,,,4000,,4,+,0,589,0
2023-08-21T01:59:48, ,2023-08-21T01:59:54, ,2023-08-21T02:00:00, ,PAL,G,RBR,31,1,,245,250,,1.7E+03,170,,,,,,,,4000,,2,-,0,590,0
2023-08-20T22:15:48, ,, ,2023-08-20T22:16:06, ,SAG,C,RSP,51,9,,025-049,III/1,,,,,,,,,,,3980,,5,,0,591,0
2023-08-20T19:22:00,,2023-08-20T19:46:00,,2023-08-20T20:07:00,,G16,5,XRA,1,0,,1-8A,C3.0,7.2E-03,,,,,,,,3.0E-06,,3970,,4,+,0,592,0
2023-08-20T19:22:00,,2023-08-20T19:46:00,,2023-08-20T20:07:00,,G18,5,XRA,1,0,,1-8A,C3.0,7.1E-03,,,,,,,,3.0E-06,,3970,,2,-,0,593,0
2023-08-20T18:54:48, ,, ,2023-08-20T21:21:48, ,SAG,C,RSP,54,7,,029-180,CTM/1,,,,,,,,,,,3960,,5,,0,594,0
2023-08-20T18:44:00,,2023-08-20T18:56:00,,2023-08-20T19:02:00,,G16,5,XRA,1,0,,1-8A,C2.0,2.2E-03,,,,,,,,2.0E-06,,3960,,4,+,0,595,0
2023-08-20T18:44:00,,2023-08-20T18:56:00,,2023-08-20T19:02:00,,G18,5,XRA,1,0,,1-8A,C2.0,2.2E-03,,,,,,,,2.0E-06,,3960,,2,-,0,596,0
2023-08-20T18:23:00,,2023-08-20T19:47:00,,2023-08-20T20:17:00,,G16,5,XRA,1,,,1-8A,C3.0,1.5E-02,,,,,,,,3.0E-06,,3970,,2,-,0,597,0
2023-08-20T18:19:00,,2023-08-20T18:35:00,,2023-08-20T18:44:00,,G16,5,XRA,1,0,,1-8A,C2.0,3.2E-03,,,,,,,,2.0E-06,,3960,,2,-,0,598,0
2023-08-20T18:19:00,,2023-08-20T18:35:00,,2023-08-20T18:44:00,,G18,5,XRA,1,0,,1-8A,C2.0,9.2E-04,,,,,,,,2.0E-06,,3960,,2,-,0,599,0
2023-08-20T17:49:12, ,, ,2023-08-20T17:53:18, ,SAG,C,RSP,51,6,,025-074,III/2,,,,,,,,,,,3950,,5,,0,600,0
2023-08-20T16:56:00, ,2023-08-20T16:56:00, ,2023-08-20T16:56:00, ,SVI,G,RBR,31,2,,245,150,,5.8E+02,140,,,,,,,,3940,,2,-,0,601,0
2023-08-20T16:56:00, ,2023-08-20T16:56:00, ,2023-08-20T16:56:00, ,PAL,G,RBR,31,2,,245,130,,3.8E+02,120,,,,,,,,3940,,4,+,0,602,0
2023-08-20T16:52:12, ,, ,2023-08-20T18:02:54, ,SAG,C,RSP,54,4,,117-180,CTM/1,,,,,,,,,,,3940,,2,-,0,603,0
2023-08-20T16:49:48, ,, ,2023-08-20T16:53:48, ,SAG,C,RSP,51,5,,025-047,III/1,,,,,,,,,,,3940,,5,,0,604,0
2023-08-20T16:39:48, ,, ,2023-08-20T17:31:00, ,SVI,C,RSP,54,9,,065-180,CTM/1,,,,,,,,,,,3940,,4,+,0,605,0
2023-08-20T16:02:54, ,, ,2023-08-20T16:03:12, ,SAG,C,RSP,51,3,,025-055,III/1,,,,,,,,,,,3930,,5,,0,606,0
2023-08-20T16:02:48, ,, ,2023-08-20T16:26:24, ,SVI,C,RSP,55,8,,025-180,VI/1,,,,,,,,,,,3930,,5,,0,607,0
2023-08-20T14:50:48, ,, ,2023-08-20T14:59:42, ,SVI,C,RSP,51,7,,075-180,III/1,,,,,,,,,,,3920,,5,,0,608,0
2023-08-20T13:49:42, ,, ,2023-08-20T13:52:30, ,SAG,C,RSP,51,2,,025-180,III/2,,,,,,,,,,,3910,,4,+,0,609,0
2023-08-20T13:49:36, ,, ,2023-08-20T13:52:30, ,SVI,C,RSP,51,6,,025-180,III/2,,,,,,,,,,,3910,,2,-,0,610,0
2023-08-20T12:27:54, ,, ,2023-08-20T12:28:12, ,SVI,C,RSP,51,5,,025-045,III/1,,,,,,,,,,,3900,,2,-,0,611,0
2023-08-20T12:27:54, ,, ,2023-08-20T12:28:24, ,SAG,C,RSP,51,1,,025-050,III/1,,,,,,,,,,,3900,,4,+,0,612,0
2023-08-20T12:21:00,,2023-08-20T12:32:00,,2023-08-20T12:38:00,,G16,5,XRA,1,0,,1-8A,C3.3,2.1E-03,,,,,,,,3.3E-06,3410,3900,,4,+,0,613,0
2023-08-20T12:21:00,,2023-08-20T12:32:00,,2023-08-20T12:38:00,,G18,5,XRA,1,0,,1-8A,C3.3,2.1E-03,,,,,,,,3.3E-06,3410,3900,,2,-,0,614,0
2023-08-20T08:43:00,A,, ,2023-08-20T23:13:00,A,LEA,1,DSF,21,1,S23E20,,7,,,,,,,,,,,3990,,5,,0,615,0
2023-08-20T07:12:42, ,2023-08-20T07:27:48, ,2023-08-20T08:53:54, ,LEA,G,RNS,41,9,,245,200,,,0,,,,,,,,3890,,2,-,0,616,0
2023-08-20T07:02:48, ,2023-08-20T07:03:24, ,2023-08-20T07:03:54, ,LEA,G,RBR,31,8,,245,200,,2.4E+03,140,,,,,,,,3880,,5,,0,617,0
2023-08-20T06:55:06, ,2023-08-20T06:56:48, ,2023-08-20T06:56:48, ,LEA,G,RBR,31,7,,245,160,,2.5E+03,120,,,,,,,,3870,,5,,0,618,0
2023-08-20T06:43:42, ,2023-08-20T06:43:42, ,2023-08-20T06:44:18, ,LEA,G,RBR,31,6,,245,140,,9.4E+02,130,,,,,,,3409,3860,,5,,0,619,0
2023-08-20T06:26:24, ,, ,2023-08-20T06:31:06, ,SVI,C,RSP,50,4,,025-060,II/1,488,,,,,,,,,3409,3860,,5,,0,620,0
2023-08-20T06:14:24, ,, ,2023-08-20T06:15:06, ,LEA,C,RSP,51,4,,025-180,III/2,,,,,,,,,,3409,3860,,4,+,0,621,0
2023-08-20T06:14:18, ,, ,2023-08-20T06:15:12, ,SVI,C,RSP,51,3,,025-180,III/2,,,,,,,,,,3409,3860,,2,-,0,622,0
2023-08-20T06:14:18, ,2023-08-20T06:15:24, ,2023-08-20T06:15:30, ,SVI,G,RBR,32,1,,410,490,,3.0E+03,220,,,,,,,3409,3860,,2,-,0,623,0
2023-08-20T06:14:00, ,2023-08-20T06:23:00,U,2023-08-20T06:41:00,A,SVI,3,FLA,10,1,N21W60,,SF,,,82,,,,,,11,3409,3860,,5,,0,624,0
2023-08-20T06:13:54, ,2023-08-20T06:15:24, ,2023-08-20T06:15:30, ,LEA,G,RBR,32,5,,410,500,,5.7E+03,190,,,,,,,3409,3860,,4,+,0,625,0
2023-08-20T06:08:00,,2023-08-20T06:26:00,,2023-08-20T06:44:00,,G16,5,XRA,1,0,,1-8A,C3.7,5.8E-03,,,,,,,,3.7E-06,3409,3860,,4,+,0,626,0
2023-08-20T06:07:00,,2023-08-20T06:26:00,,2023-08-20T06:44:00,,G18,5,XRA,1,0,,1-8A,C3.720,5.9E-03,,,,,,,,3.7E-06,3409,3860,,2,-,0,627,0
2023-08-20T06:02:06, ,, ,2023-08-20T06:19:00, ,LEA,C,RSP,55,5,,025-180,VI/2,,,,,,,,,,3409,3860,,4,+,0,628,0
2023-08-20T06:01:48, ,, ,2023-08-20T06:19:12, ,SVI,C,RSP,55,2,,025-084,VI/2,,,,,,,,,,3409,3860,,2,-,0,629,0
2023-08-20T05:11:42, ,, ,2023-08-20T09:30:06, ,SVI,C,RSP,54,1,,025-180,CTM/1,,,,,,,,,,3409,3860,,5,,0,630,0
2023-08-20T04:01:24, ,2023-08-20T04:01:24, ,2023-08-20T04:01:30, ,LEA,G,RBR,31,4,,245,130,,7.0E+02,110,,,,,,,,3850,,5,,0,631,0
2023-08-20T02:04:00, ,2023-08-20T02:20:30, ,2023-08-20T02:24:30, ,LEA,G,RNS,41,3,,245,190,,,0,,,,,,,,3890,,4,+,0,632,0
2023-08-20T01:55:24, ,2023-08-20T01:55:42, ,2023-08-20T02:01:12, ,LEA,G,RBR,31,2,,245,400,,1.0E+04,150,,,,,,,,3840,,5,,0,633,0
2023-08-20T01:52:48, ,, ,2023-08-20T01:53:06, ,LEA,C,RSP,51,3,,025-180,III/2,,,,,,,,,,,3830,,5,,0,634,0
2023-08-20T01:51:06, ,2023-08-20T01:53:12, ,2023-08-20T01:53:12, ,LEA,G,RBR,31,1,,245,160,,3.1E+03,120,,,,,,,,3830,,5,,0,635,0
2023-08-20T01:32:54, ,2023-08-20T01:55:36, ,2023-08-20T02:20:24, ,PAL,G,RNS,41,1,,245,230,,,0,,,,,,,,3890,,2,-,0,636,0
2023-08-20T00:10:30, ,, ,2023-08-20T02:50:06, ,LEA,C,RSP,55,2,,025-180,VI/2,,,,,,,,,,,3820,,5,,0,637,0
2023-08-20T00:00:00, ,, ,2023-08-20T09:24:54, ,LEA,C,RSP,54,1,,075-180,CTM/1,,,,,,,,,,,3820,,5,,0,638,0
2023-08-19T23:14:06, ,, ,2023-08-19T23:59:00, ,LEA,C,RSP,54,6,,075-180,CTM/1,,,,,,,,,,,3810,,5,,0,639,0
2023-08-19T20:55:00, ,2023-08-19T20:56:00, ,2023-08-19T21:13:00, ,HOL,3,FLA,10,1,N24W46,,SF,,,44,,,,,,11,3403,3780,,5,,0,640,0
2023-08-19T20:53:00,,2023-08-19T20:59:00,,2023-08-19T21:05:00,,G16,5,XRA,1,0,,1-8A,C1.5,9.9E-04,,,,,,,,1.5E-06,3403,3780,,4,+,0,641,0
2023-08-19T20:53:00,,2023-08-19T20:59:00,,2023-08-19T21:05:00,,G18,5,XRA,1,0,,1-8A,C1.5,1.0E-03,,,,,,,,1.5E-06,3403,3780,,2,-,0,642,0
2023-08-19T18:03:00,,2023-08-19T19:03:00,,2023-08-19T19:34:00,,G16,5,XRA,1,,,1-8A,C1.5,6.8E-03,,,,,,,,1.5E-06,3403,3790,,5,,0,643,0
2023-08-19T15:53:24, ,, ,2023-08-19T17:32:00, ,SVI,C,RSP,54,9,,025-160,CTM/1,,,,,,,,,,,3770,,5,,0,644,0
2023-08-19T15:24:48, ,, ,2023-08-19T23:27:00, ,SAG,C,RSP,54,4,,113-180,CTM/1,,,,,,,,,,,3800,,5,,0,645,0
2023-08-19T15:02:06, ,, ,2023-08-19T23:27:00, ,SAG,C,RSP,55,3,,025-150,VI/2,,,,,,,,,,,3800,,5,,0,646,0
2023-08-19T13:04:36, ,, ,2023-08-19T14:32:06, ,SAG,C,RSP,55,2,,025-165,VI/2,,,,,,,,,,,3760,,4,+,0,647,0
2023-08-19T13:04:36, ,, ,2023-08-19T16:38:48, ,SVI,C,RSP,55,8,,025-156,VI/2,,,,,,,,,,,3760,,2,-,0,648,0
2023-08-19T11:53:42, ,, ,2023-08-19T12:26:48, ,SVI,C,RSP,55,7,,025-083,VI/1,,,,,,,,,,,3750,,5,,0,649,0
2023-08-19T10:46:18, ,, ,2023-08-19T12:22:48, ,SAG,C,RSP,55,1,,025-153,VI/1,,,,,,,,,,,3740,,2,-,0,650,0
2023-08-19T10:45:36, ,, ,2023-08-19T11:09:54, ,SVI,C,RSP,55,6,,025-083,VI/2,,,,,,,,,,,3740,,4,+,0,651,0
2023-08-19T09:35:18, ,2023-08-19T09:36:00, ,2023-08-19T09:36:00, ,LEA,G,RBR,31,5,,245,130,,6.0E+02,120,,,,,,,,3720,,5,,0,652,0
2023-08-19T09:28:30, ,, ,2023-08-19T09:36:06, ,LEA,C,RSP,51,5,,025-180,III/2,,,,,,,,,,,3720,,5,,0,653,0
2023-08-19T09:23:12, ,, ,2023-08-19T10:08:54, ,SVI,C,RSP,55,5,,025-180,VI/2,,,,,,,,,,,3730,,5,,0,654,0
2023-08-19T07:57:42, ,2023-08-19T07:57:42, ,2023-08-19T07:57:42, ,SVI,G,RBR,31,2,,245,110,,2.2E+02,110,,,,,,,,3710,,4,+,0,655,0
2023-08-19T07:57:42, ,2023-08-19T07:57:42, ,2023-08-19T07:57:48, ,LEA,G,RBR,31,4,,245,160,,5.5E+02,140,,,,,,,,3710,,2,-,0,656,0
2023-08-19T07:46:18, ,2023-08-19T07:46:24, ,2023-08-19T07:46:24, ,LEA,G,RBR,31,3,,245,200,,5.2E+02,170,,,,,,,,3710,,2,-,0,657,0
2023-08-19T07:30:54, ,, ,2023-08-19T08:45:18, ,SVI,C,RSP,55,4,,025-170,VI/2,,,,,,,,,,,3710,,5,,0,658,0
2023-08-19T06:47:54, ,2023-08-19T06:47:54, ,2023-08-19T06:47:54, ,SVI,G,RBR,33,1,,610,120,,4.6E+02,110,,,,,,,3410,3700,,5,,0,659,0
2023-08-19T06:47:00, ,2023-08-19T06:48:00, ,2023-08-19T06:59:00, ,SVI,3,FLA,10,1,S16W68,,SF,,,37,,,,,,11,3410,3700,,5,,0,660,0
2023-08-19T06:46:54, ,2023-08-19T06:47:36, ,2023-08-19T06:47:54, ,LEA,G,RBR,32,2,,410,100,,5.1E+02,100,,,,,,,3410,3700,,5,,0,661,0
2023-08-19T06:44:12, ,2023-08-19T06:45:42, ,2023-08-19T06:48:00, ,LEA,G,RBR,31,2,,245,1200,,3.6E+04,350,,,,,,,3410,3700,,4,+,0,662,0
2023-08-19T06:44:12, ,2023-08-19T06:45:42, ,2023-08-19T06:47:42, ,SVI,G,RBR,31,1,,245,650,,1.2E+04,250,,,,,,,3410,3700,,2,-,0,663,0
2023-08-19T06:44:06, ,, ,2023-08-19T08:45:12, ,LEA,C,RSP,55,4,,025-180,VI/3,,,,,,,,,,3410,3700,,5,,0,664,0
2023-08-19T06:44:06, ,, ,2023-08-19T06:48:24, ,LEA,C,RSP,51,3,,025-180,III/3,,,,,,,,,,3410,3700,,4,+,0,665,0
2023-08-19T06:44:00, ,, ,2023-08-19T06:48:12, ,SVI,C,RSP,51,3,,025-180,III/2,,,,,,,,,,3410,3700,,2,-,0,666,0
2023-08-19T06:40:00,,2023-08-19T06:48:00,,2023-08-19T06:52:00,,G16,5,XRA,1,0,,1-8A,C5.8,1.4E-03,,,,,,,,5.8E-06,3410,3700,,4,+,0,667,0
2023-08-19T06:40:00,,2023-08-19T06:48:00,,2023-08-19T06:52:00,,G18,5,XRA,1,0,,1-8A,C5.8,1.4E-03,,,,,,,,5.8E-06,3410,3700,,2,-,0,668,0
2023-08-19T05:07:06, ,, ,2023-08-19T05:15:36, ,SVI,C,RSP,51,1,,025-083,III/2,,,,,,,,,,,3690,,2,-,0,669,0
2023-08-19T05:07:06, ,, ,2023-08-19T05:15:30, ,LEA,C,RSP,51,2,,025-090,III/2,,,,,,,,,,,3690,,4,+,0,670,0
2023-08-19T00:19:54, ,2023-08-19T00:19:54, ,2023-08-19T00:20:00, ,PAL,G,RBR,32,3,,410,170,,6.6E+02,160,,,,,,,,3680,,2,-,0,671,0
2023-08-19T00:19:54, ,2023-08-19T00:19:54, ,2023-08-19T00:19:54, ,LEA,G,RBR,31,1,,245,150,,4.0E+02,130,,,,,,,,3680,,4,+,0,672,0
2023-08-19T00:19:54, ,2023-08-19T00:20:00, ,2023-08-19T00:20:00, ,LEA,G,RBR,32,1,,410,160,,3.9E+02,130,,,,,,,,3680,,4,+,0,673,0
2023-08-19T00:19:48, ,2023-08-19T00:19:54, ,2023-08-19T00:20:00, ,PAL,G,RBR,31,3,,245,210,,1.1E+03,140,,,,,,,,3680,,2,-,0,674,0
2023-08-19T00:09:12, ,2023-08-19T00:09:12, ,2023-08-19T00:09:12, ,PAL,G,RBR,33,2,,610,27,,2.7E+01,27,,,,,,,,3670,,5,,0,675,0
2023-08-19T00:09:00, ,2023-08-19T00:10:00, ,2023-08-19T00:10:12, ,PAL,G,RBR,32,2,,410,91,,1.2E+03,43,,,,,,,,3670,,5,,0,676,0
2023-08-19T00:08:54, ,2023-08-19T00:09:00, ,2023-08-19T00:10:06, ,PAL,G,RBR,31,2,,245,290,,4.6E+03,170,,,,,,,,3670,,5,,0,677,0
2023-08-19T00:05:24, ,2023-08-19T00:05:24, ,2023-08-19T00:05:30, ,PAL,G,RBR,31,1,,245,430,,1.7E+03,290,,,,,,,,3660,,5,,0,678,0
2023-08-18T22:45:12, ,2023-08-18T22:45:12, ,2023-08-18T22:45:18, ,PAL,G,RBR,31,3,,245,110,,2.2E+02,110,,,,,,,,3650,,5,,0,679,0
2023-08-18T21:20:54, ,2023-08-18T21:22:30, ,2023-08-18T21:24:06, ,PAL,G,RBR,34,2,,1415,46,,3.0E+03,26,,,,,,,,3640,,5,,0,680,0
2023-08-18T21:20:42, ,2023-08-18T21:23:42, ,2023-08-18T21:26:06, ,PAL,G,RBR,33,2,,610,57,,1.1E+04,35,,,,,,,,3640,,5,,0,681,0
2023-08-18T21:17:00,,2023-08-18T21:35:00,,2023-08-18T21:58:00,,G16,5,XRA,1,0,,1-8A,C3.0,5.6E-03,,,,,,,,3.0E-06,3409,3640,,4,+,0,682,0
2023-08-18T21:17:00,,2023-08-18T21:35:00,,2023-08-18T21:58:00,,G18,5,XRA,1,0,,1-8A,C3.0,5.6E-03,,,,,,,,3.0E-06,3409,3640,,2,-,0,683,0
2023-08-18T19:20:18, ,2023-08-18T19:20:24, ,2023-08-18T19:20:30, ,PAL,G,RBR,34,1,,1415,22,,2.4E+02,18,,,,,,,3409,3630,,5,,0,684,0
2023-08-18T19:20:06, ,2023-08-18T19:20:48, ,2023-08-18T19:21:18, ,PAL,G,RBR,31,1,,245,60,,2.3E+03,34,,,,,,,3409,3630,,5,,0,685,0
2023-08-18T19:19:54, ,2023-08-18T19:20:12, ,2023-08-18T19:21:00, ,PAL,G,RBR,32,1,,410,36,,1.6E+03,26,,,,,,,3409,3630,,5,,0,686,0
2023-08-18T19:19:54, ,2023-08-18T19:20:06, ,2023-08-18T19:20:42, ,PAL,G,RBR,33,1,,610,68,,2.2E+03,45,,,,,,,3409,3630,,5,,0,687,0
2023-08-18T19:15:00, ,2023-08-18T19:31:00, ,2023-08-18T19:49:00, ,HOL,3,FLA,10,3,N19W43,,SF,ERU,DSD,27,,,,,,11,3409,3630,,5,,0,688,0
2023-08-18T19:09:00,,2023-08-18T19:30:00,,2023-08-18T19:49:00,,G16,5,XRA,1,0,,1-8A,C3.7,6.2E-03,,,,,,,,3.7E-06,3409,3630,,4,+,0,689,0
2023-08-18T19:09:00,,2023-08-18T19:30:00,,2023-08-18T19:49:00,,G18,5,XRA,1,0,,1-8A,C3.7,6.1E-03,,,,,,,,3.7E-06,3409,3630,,2,-,0,690,0
2023-08-18T17:50:00, ,2023-08-18T17:51:00, ,2023-08-18T17:59:00, ,HOL,3,FLA,10,2,N23W16,,SF,,,26,,,,,,11,,3620,,5,,0,691,0
2023-08-18T17:19:00, ,2023-08-18T17:19:00, ,2023-08-18T17:25:00, ,HOL,3,FLA,10,1,S15W60,,SF,,,10,,,,,,11,3399,3600,,5,,0,692,0
2023-08-18T16:42:12, ,, ,2023-08-18T16:42:54, ,SVI,C,RSP,51,7,,120-180,III/1,,,,,,,,,,,3590,,5,,0,693,0
2023-08-18T15:51:06, ,, ,2023-08-18T15:51:30, ,SAG,C,RSP,51,2,,025-180,III/1,,,,,,,,,,,3580,,4,+,0,694,0
2023-08-18T15:48:30, ,, ,2023-08-18T15:51:24, ,SVI,C,RSP,51,6,,025-180,III/1,,,,,,,,,,,3580,,2,-,0,695,0
2023-08-18T14:25:06, ,, ,2023-08-18T14:25:54, ,SVI,C,RSP,51,5,,025-180,III/2,,,,,,,,,,,3570,,5,,0,696,0
2023-08-18T13:31:00, ,2023-08-18T13:35:00, ,2023-08-18T13:50:00, ,SVI,3,FLA,10,4,S17W55,,SF,,,14,,,,,,11,3399,3560,,5,,0,697,0
2023-08-18T12:34:00, ,2023-08-18T12:34:00, ,2023-08-18T12:38:00, ,SVI,3,FLA,10,3,S15W56,,SF,,,15,,,,,,11,3399,3550,,5,,0,698,0
2023-08-18T10:58:54, ,, ,2023-08-18T13:06:00, ,SAG,C,RSP,55,1,,025-165,VI/1,,,,,,,,,,3409,3540,,2,-,0,699,0
2023-08-18T10:58:48, ,, ,2023-08-18T13:32:12, ,SVI,C,RSP,55,4,,025-180,VI/2,,,,,,,,,,3409,3540,,4,+,0,700,0
2023-08-18T10:40:00, ,2023-08-18T10:50:00, ,2023-08-18T11:23:00, ,SVI,3,FLA,10,2,N20W36,,SF,,,31,,,,,,11,3409,3540,,5,,0,701,0
2023-08-18T10:31:00,,2023-08-18T10:48:00,,2023-08-18T11:07:00,,G18,5,XRA,1,0,,1-8A,C1.7,3.2E-03,,,,,,,,1.7E-06,3409,3540,,2,-,0,702,0
2023-08-18T10:30:00,,2023-08-18T10:48:00,,2023-08-18T11:08:00,,G16,5,XRA,1,0,,1-8A,C1.7,3.4E-03,,,,,,,,1.7E-06,3409,3540,,4,+,0,703,0
2023-08-18T08:49:36, ,, ,2023-08-18T08:49:54, ,SVI,C,RSP,51,3,,025-180,III/1,,,,,,,,,,,3520,,5,,0,704,0
2023-08-18T08:49:06, ,, ,2023-08-18T08:49:30, ,LEA,C,RSP,51,2,,062-180,III/1,,,,,,,,,,,3510,,5,,0,705,0
2023-08-18T07:58:18, ,, ,2023-08-18T08:10:36, ,SVI,C,RSP,55,2,,025-079,VI/1,,,,,,,,,,3399,3500,,5,,0,706,0
2023-08-18T07:37:00, ,2023-08-18T07:52:00, ,2023-08-18T08:38:00, ,SVI,3,FLA,10,1,S16W52,,SF,,,19,,,,,,11,3399,3500,,5,,0,707,0
2023-08-18T04:38:24, ,, ,2023-08-18T08:33:12, ,SVI,C,RSP,54,1,,044-180,CTM/1,,,,,,,,,,,3490,,5,,0,708,0
2023-08-18T02:49:00, ,2023-08-18T02:52:00, ,2023-08-18T03:02:00, ,LEA,3,FLA,10,1,N11E50,,SF,,,66,,,,,,11,3405,3480,,4,+,0,709,0
2023-08-18T02:46:00, ,2023-08-18T02:56:00, ,2023-08-18T03:03:00, ,LEA,3,FLA,10,2,N25E06,,SF,,,27,,,,,,11,3405,3480,,2,-,0,710,0
2023-08-18T02:40:00,,2023-08-18T02:52:00,,2023-08-18T03:03:00,,G16,5,XRA,1,0,,1-8A,C3.1,2.7E-03,,,,,,,,3.1E-06,3405,3480,,4,+,0,711,0
2023-08-18T02:40:00,,2023-08-18T02:52:00,,2023-08-18T03:03:00,,G18,5,XRA,1,0,,1-8A,C3.1,2.7E-03,,,,,,,,3.1E-06,3405,3480,,2,-,0,712,0
2023-08-18T00:18:00,A,, ,2023-08-18T16:23:00,A,HOL,3,DSF,21,1,S35E28,,9,,,,,,,,,,,3610,,5,,0,713,0
2023-08-18T00:00:00, ,, ,2023-08-18T09:33:54, ,LEA,C,RSP,54,1,,075-180,CTM/1,,,,,,,,,,,3470,,5,,0,714,0
2023-08-17T23:47:18, ,, ,2023-08-17T23:47:30, ,LEA,C,RSP,51,6,,036-088,III/1,,,,,,,,,,3403,3460,,5,,0,715,0
2023-08-17T23:38:00, ,2023-08-17T23:40:00, ,2023-08-17T23:48:00, ,HOL,3,FLA,10,1,N22W27,,SF,,,15,,,,,,11,3403,3460,,5,,0,716,0
2023-08-17T23:32:00,,2023-08-17T23:40:00,,2023-08-17T23:49:00,,G16,5,XRA,1,0,,1-8A,C1.3,1.2E-03,,,,,,,,1.3E-06,3403,3460,,4,+,0,717,0
2023-08-17T23:32:00,,2023-08-17T23:40:00,,2023-08-17T23:49:00,,G18,5,XRA,1,0,,1-8A,C1.3,1.2E-03,,,,,,,,1.3E-06,3403,3460,,2,-,0,718,0
2023-08-17T23:24:18, ,2023-08-17T23:24:18, ,2023-08-17T23:24:18, ,LEA,G,RBR,31,9,,245,100,,1.0E+02,100,,,,,,,3403,3460,,5,,0,719,0
2023-08-17T22:58:00, ,, ,2023-08-17T23:59:00, ,LEA,C,RSP,54,5,,075-180,CTM/1,,,,,,,,,,3403,3460,,5,,0,720,0
2023-08-17T20:16:36, ,, ,2023-08-17T21:13:54, ,SAG,C,RSP,55,7,,025-075,VI/1,,,,,,,,,,,3450,,5,,0,721,0
2023-08-17T18:28:00,,2023-08-17T18:36:00,,2023-08-17T18:40:00,,G16,5,XRA,1,0,,1-8A,C1.2,7.6E-04,,,,,,,,1.2E-06,,3430,,4,+,0,722,0
2023-08-17T18:28:00,,2023-08-17T18:36:00,,2023-08-17T18:40:00,,G18,5,XRA,1,0,,1-8A,C1.2,7.6E-04,,,,,,,,1.2E-06,,3430,,2,-,0,723,0
2023-08-17T17:49:54, ,, ,2023-08-17T18:43:18, ,SAG,C,RSP,55,6,,025-054,VI/1,,,,,,,,,,,3440,,5,,0,724,0
2023-08-17T17:16:00,,2023-08-17T17:29:00,,2023-08-17T17:46:00,,G16,5,XRA,1,0,,1-8A,C2.2,3.1E-03,,,,,,,,2.2E-06,3397,3420,,4,+,0,725,0
2023-08-17T17:16:00,,2023-08-17T17:29:00,,2023-08-17T17:46:00,,G18,5,XRA,1,0,,1-8A,C2.2,3.1E-03,,,,,,,,2.2E-06,3397,3420,,2,-,0,726,0
2023-08-17T16:53:48, ,, ,2023-08-17T16:54:12, ,SAG,C,RSP,51,5,,025-039,III/1,,,,,,,,,,,3410,,5,,0,727,0
2023-08-17T16:29:00,,2023-08-17T16:34:00,,2023-08-17T16:39:00,,G16,5,XRA,1,0,,1-8A,C1.2,6.5E-04,,,,,,,,1.2E-06,,3400,,4,+,0,728,0
2023-08-17T16:28:00,,2023-08-17T16:34:00,,2023-08-17T16:39:00,,G18,5,XRA,1,0,,1-8A,C1.2,6.9E-04,,,,,,,,1.2E-06,,3400,,2,-,0,729,0
2023-08-17T15:23:00, ,2023-08-17T15:24:00, ,2023-08-17T15:37:00, ,SVI,3,FLA,10,6,N11E52,,SF,,,61,,,,,,11,3405,3390,,5,,0,730,0
2023-08-17T15:18:00,,2023-08-17T15:25:00,,2023-08-17T15:30:00,,G16,5,XRA,1,0,,1-8A,C1.2,7.6E-04,,,,,,,,1.2E-06,3405,3390,,4,+,0,731,0
2023-08-17T15:18:00,,2023-08-17T15:25:00,,2023-08-17T15:30:00,,G18,5,XRA,1,0,,1-8A,C1.2,7.6E-04,,,,,,,,1.2E-06,3405,3390,,2,-,0,732,0
