time_tag,kp_index,estimated_kp,kp,record_Id,record_Id_0
,,,,0,
2023-08-22T21:48:00,1,0.67,1M,1,0
2023-08-22T21:49:00,1,0.67,1M,2,0
2023-08-22T21:50:00,1,0.67,1M,3,0
2023-08-22T21:51:00,1,0.67,1M,4,0
2023-08-22T21:52:00,1,0.67,1M,5,0
2023-08-22T21:53:00,1,0.67,1M,6,0
2023-08-22T21:54:00,1,0.67,1M,7,0
2023-08-22T21:55:00,1,0.67,1M,8,0
2023-08-22T21:56:00,1,1,1Z,9,0
2023-08-22T21:57:00,1,1,1Z,10,0
2023-08-22T21:58:00,1,1,1Z,11,0
2023-08-22T21:59:00,1,1,1Z,12,0
2023-08-22T22:00:00,1,1,1Z,13,0
2023-08-22T22:01:00,1,1,1Z,14,0
2023-08-22T22:02:00,1,1,1Z,15,0
2023-08-22T22:03:00,1,1,1Z,16,0
2023-08-22T22:04:00,1,1,1Z,17,0
2023-08-22T22:05:00,1,1,1Z,18,0
2023-08-22T22:06:00,1,1,1Z,19,0
2023-08-22T22:07:00,1,1,1Z,20,0
2023-08-22T22:08:00,1,1,1Z,21,0
2023-08-22T22:09:00,1,1,1Z,22,0
2023-08-22T22:10:00,1,1,1Z,23,0
2023-08-22T22:11:00,1,1,1Z,24,0
2023-08-22T22:12:00,1,1,1Z,25,0
2023-08-22T22:13:00,1,1,1Z,26,0
2023-08-22T22:14:00,1,1,1Z,27,0
2023-08-22T22:15:00,1,1,1Z,28,0
2023-08-22T22:16:00,1,1,1Z,29,0
2023-08-22T22:17:00,1,1,1Z,30,0
2023-08-22T22:18:00,1,1,1Z,31,0
2023-08-22T22:19:00,1,1,1Z,32,0
2023-08-22T22:20:00,1,1,1Z,33,0
2023-08-22T22:21:00,1,1,1Z,34,0
2023-08-22T22:22:00,1,1,1Z,35,0
2023-08-22T22:23:00,1,1,1Z,36,0
2023-08-22T22:24:00,1,1,1Z,37,0
2023-08-22T22:25:00,1,1,1Z,38,0
2023-08-22T22:26:00,1,1,1Z,39,0
2023-08-22T22:27:00,1,1.33,1P,40,0
2023-08-22T22:28:00,1,1.33,1P,41,0
2023-08-22T22:29:00,1,1.33,1P,42,0
2023-08-22T22:30:00,1,1.33,1P,43,0
2023-08-22T22:31:00,1,1.33,1P,44,0
2023-08-22T22:32:00,1,1.33,1P,45,0
2023-08-22T22:33:00,1,1.33,1P,46,0
2023-08-22T22:34:00,1,1.33,1P,47,0
2023-08-22T22:35:00,1,1.33,1P,48,0
2023-08-22T22:36:00,1,1.33,1P,49,0
2023-08-22T22:37:00,1,1.33,1P,50,0
2023-08-22T22:38:00,1,1.33,1P,51,0
2023-08-22T22:39:00,1,1.33,1P,52,0
2023-08-22T22:40:00,1,1.33,1P,53,0
2023-08-22T22:41:00,2,1.67,2M,54,0
2023-08-22T22:42:00,2,1.67,2M,55,0
2023-08-22T22:43:00,2,1.67,2M,56,0
2023-08-22T22:44:00,2,1.67,2M,57,0
2023-08-22T22:45:00,2,1.67,2M,58,0
2023-08-22T22:46:00,2,1.67,2M,59,0
2023-08-22T22:47:00,2,1.67,2M,60,0
2023-08-22T22:48:00,2,1.67,2M,61,0
2023-08-22T22:49:00,2,1.67,2M,62,0
2023-08-22T22:50:00,2,1.67,2M,63,0
2023-08-22T22:51:00,2,1.67,2M,64,0
2023-08-22T22:52:00,2,1.67,2M,65,0
2023-08-22T22:53:00,2,1.67,2M,66,0
2023-08-22T22:54:00,2,1.67,2M,67,0
2023-08-22T22:55:00,2,1.67,2M,68,0
2023-08-22T22:56:00,2,1.67,2M,69,0
2023-08-22T22:57:00,2,1.67,2M,70,0
2023-08-22T22:58:00,2,1.67,2M,71,0
2023-08-22T22:59:00,2,1.67,2M,72,0
2023-08-22T23:00:00,2,1.67,2M,73,0
2023-08-22T23:01:00,2,1.67,2M,74,0
2023-08-22T23:02:00,2,1.67,2M,75,0
2023-08-22T23:03:00,2,1.67,2M,76,0
2023-08-22T23:04:00,2,1.67,2M,77,0
2023-08-22T23:05:00,2,1.67,2M,78,0
2023-08-22T23:06:00,2,1.67,2M,79,0
2023-08-22T23:07:00,2,1.67,2M,80,0
2023-08-22T23:08:00,2,1.67,2M,81,0
2023-08-22T23:09:00,2,1.67,2M,82,0
2023-08-22T23:10:00,2,1.67,2M,83,0
2023-08-22T23:11:00,2,1.67,2M,84,0
2023-08-22T23:12:00,2,1.67,2M,85,0
2023-08-22T23:13:00,2,1.67,2M,86,0
2023-08-22T23:14:00,2,1.67,2M,87,0
2023-08-22T23:15:00,2,1.67,2M,88,0
2023-08-22T23:16:00,2,1.67,2M,89,0
2023-08-22T23:17:00,2,1.67,2M,90,0
2023-08-22T23:18:00,2,1.67,2M,91,0
2023-08-22T23:19:00,2,1.67,2M,92,0
2023-08-22T23:20:00,2,1.67,2M,93,0
2023-08-22T23:21:00,2,1.67,2M,94,0
2023-08-22T23:22:00,2,1.67,2M,95,0
2023-08-22T23:23:00,2,1.67,2M,96,0
2023-08-22T23:24:00,2,1.67,2M,97,0
2023-08-22T23:25:00,2,1.67,2M,98,0
2023-08-22T23:26:00,2,1.67,2M,99,0
2023-08-22T23:27:00,2,1.67,2M,100,0
2023-08-22T23:28:00,2,1.67,2M,101,0
2023-08-22T23:29:00,2,1.67,2M,102,0
2023-08-22T23:30:00,2,1.67,2M,103,0
2023-08-22T23:31:00,2,1.67,2M,104,0
2023-08-22T23:32:00,2,1.67,2M,105,0
2023-08-22T23:33:00,2,1.67,2M,106,0
2023-08-22T23:34:00,2,1.67,2M,107,0
2023-08-22T23:35:00,2,1.67,2M,108,0
2023-08-22T23:36:00,2,1.67,2M,109,0
2023-08-22T23:37:00,2,1.67,2M,110,0
2023-08-22T23:38:00,2,1.67,2M,111,0
2023-08-22T23:39:00,2,1.67,2M,112,0
2023-08-22T23:40:00,2,1.67,2M,113,0
2023-08-22T23:41:00,2,1.67,2M,114,0
2023-08-22T23:42:00,2,1.67,2M,115,0
2023-08-22T23:43:00,2,1.67,2M,116,0
2023-08-22T23:44:00,2,1.67,2M,117,0
2023-08-22T23:45:00,2,1.67,2M,118,0
2023-08-22T23:46:00,2,1.67,2M,119,0
2023-08-22T23:47:00,2,1.67,2M,120,0
2023-08-22T23:48:00,2,1.67,2M,121,0
2023-08-22T23:49:00,2,1.67,2M,122,0
2023-08-22T23:50:00,2,1.67,2M,123,0
2023-08-22T23:51:00,2,1.67,2M,124,0
2023-08-22T23:52:00,2,1.67,2M,125,0
2023-08-22T23:53:00,2,2,2Z,126,0
2023-08-22T23:54:00,2,2,2Z,127,0
2023-08-22T23:55:00,2,2,2Z,128,0
2023-08-22T23:56:00,2,2,2Z,129,0
2023-08-22T23:57:00,2,1.67,2M,130,0
2023-08-22T23:58:00,2,2,2Z,131,0
2023-08-22T23:59:00,2,1.67,2M,132,0
2023-08-23T00:00:00,0,0,0Z,133,0
2023-08-23T00:01:00,0,0,0Z,134,0
2023-08-23T00:02:00,0,0,0Z,135,0
2023-08-23T00:03:00,0,0,0Z,136,0
2023-08-23T00:04:00,0,0,0Z,137,0
2023-08-23T00:05:00,0,0,0Z,138,0
2023-08-23T00:06:00,0,0,0Z,139,0
2023-08-23T00:07:00,0,0,0Z,140,0
2023-08-23T00:08:00,0,0,0Z,141,0
2023-08-23T00:09:00,0,0,0Z,142,0
2023-08-23T00:10:00,0,0,0Z,143,0
2023-08-23T00:11:00,0,0,0Z,144,0
2023-08-23T00:12:00,0,0,0Z,145,0
2023-08-23T00:13:00,0,0,0Z,146,0
2023-08-23T00:14:00,0,0,0Z,147,0
2023-08-23T00:15:00,0,0,0Z,148,0
2023-08-23T00:16:00,0,0,0Z,149,0
2023-08-23T00:17:00,0,0,0Z,150,0
2023-08-23T00:18:00,0,0,0Z,151,0
2023-08-23T00:19:00,0,0,0Z,152,0
2023-08-23T00:20:00,0,0,0Z,153,0
2023-08-23T00:21:00,0,0,0Z,154,0
2023-08-23T00:22:00,0,0,0Z,155,0
2023-08-23T00:23:00,0,0,0Z,156,0
2023-08-23T00:24:00,0,0,0Z,157,0
2023-08-23T00:25:00,0,0.33,0P,158,0
2023-08-23T00:26:00,0,0.33,0P,159,0
2023-08-23T00:27:00,0,0.33,0P,160,0
2023-08-23T00:28:00,0,0.33,0P,161,0
2023-08-23T00:29:00,0,0.33,0P,162,0
2023-08-23T00:30:00,0,0.33,0P,163,0
