time_tag,dst,record_Id,record_Id_0
,,0,
2023-09-05T03:36:00,-0.970312,1,0
2023-09-05T03:37:00,-1.04602,2,0
2023-09-05T03:38:00,-1.25262,3,0
2023-09-05T03:39:00,-1.74806,4,0
2023-09-05T03:40:00,-2.4596601,5,0
2023-09-05T03:41:00,-3.26298,6,0
2023-09-05T03:42:00,-4.1016002,7,0
2023-09-05T03:43:00,-4.93436,8,0
2023-09-05T03:44:00,-5.7799301,9,0
2023-09-05T03:45:00,-6.5120401,10,0
2023-09-05T03:46:00,-7.13416,11,0
2023-09-05T03:47:00,-7.5170398,12,0
2023-09-05T03:48:00,-7.6054802,13,0
2023-09-05T03:49:00,-7.6294999,14,0
2023-09-05T03:50:00,-7.6408801,15,0
2023-09-05T03:51:00,-7.64218,16,0
2023-09-05T03:52:00,-7.6240602,17,0
2023-09-05T03:53:00,-7.5747099,18,0
2023-09-05T03:54:00,-7.5573101,19,0
2023-09-05T03:55:00,-7.43857,20,0
2023-09-05T03:56:00,-7.20186,21,0
2023-09-05T03:57:00,-7.0531001,22,0
2023-09-05T03:58:00,-6.9605098,23,0
2023-09-05T03:59:00,-6.8693399,24,0
2023-09-05T04:00:00,-6.6729498,25,0
2023-09-05T04:01:00,-6.3633699,26,0
2023-09-05T04:02:00,-6.0343599,27,0
2023-09-05T04:03:00,-5.8898001,28,0
2023-09-05T04:04:00,-6.0440402,29,0
2023-09-05T04:05:00,-6.3449898,30,0
2023-09-05T04:06:00,-6.7042499,31,0
2023-09-05T04:07:00,-6.7735901,32,0
2023-09-05T04:08:00,-5.80864,33,0
2023-09-05T04:09:00,-4.58357,34,0
2023-09-05T04:10:00,-3.8089399,35,0
2023-09-05T04:11:00,-3.55515,36,0
2023-09-05T04:12:00,-3.7588301,37,0
2023-09-05T04:13:00,-4.35462,38,0
2023-09-05T04:14:00,-5.0373302,39,0
2023-09-05T04:15:00,-5.9499898,40,0
2023-09-05T04:16:00,-6.7744002,41,0
2023-09-05T04:17:00,-7.4005198,42,0
2023-09-05T04:18:00,-7.8357801,43,0
2023-09-05T04:19:00,-8.0419397,44,0
2023-09-05T04:20:00,-8.0714903,45,0
2023-09-05T04:21:00,-7.9779501,46,0
2023-09-05T04:22:00,-7.7076502,47,0
2023-09-05T04:23:00,-7.3557401,48,0
2023-09-05T04:24:00,-7.0185299,49,0
2023-09-05T04:25:00,-6.7167702,50,0
2023-09-05T04:26:00,-6.51754,51,0
2023-09-05T04:27:00,-6.4636402,52,0
2023-09-05T04:28:00,-6.5029402,53,0
2023-09-05T04:29:00,-6.5268502,54,0
2023-09-05T04:30:00,-6.5503802,55,0
2023-09-05T04:31:00,-6.6050801,56,0
2023-09-05T04:32:00,-6.6736002,57,0
2023-09-05T04:33:00,-6.87293,58,0
2023-09-05T04:34:00,-7.1138701,59,0
2023-09-05T04:35:00,-7.3139901,60,0
2023-09-05T04:36:00,-7.42873,61,0
2023-09-05T04:37:00,-7.5166202,62,0
2023-09-05T04:38:00,-7.6195798,63,0
2023-09-05T04:39:00,-7.6343899,64,0
2023-09-05T04:40:00,-7.4922099,65,0
2023-09-05T04:41:00,-7.3660898,66,0
2023-09-05T04:42:00,-7.5102401,67,0
2023-09-05T04:43:00,-7.6346698,68,0
2023-09-05T04:44:00,-7.8516998,69,0
2023-09-05T04:45:00,-7.9972401,70,0
2023-09-05T04:46:00,-8.0411596,71,0
2023-09-05T04:47:00,-8.0064898,72,0
2023-09-05T04:48:00,-8.0044298,73,0
2023-09-05T04:49:00,-8.0139904,74,0
2023-09-05T04:50:00,-7.8060398,75,0
2023-09-05T04:51:00,-7.49196,76,0
2023-09-05T04:52:00,-7.28159,77,0
2023-09-05T04:53:00,-7.1001801,78,0
2023-09-05T04:54:00,-6.9060998,79,0
2023-09-05T04:55:00,-6.9019098,80,0
2023-09-05T04:56:00,-6.8491702,81,0
2023-09-05T04:57:00,-6.8099198,82,0
2023-09-05T04:58:00,-6.9773302,83,0
2023-09-05T04:59:00,-7.1266198,84,0
2023-09-05T05:00:00,-7.1791701,85,0
2023-09-05T05:01:00,-7.0523601,86,0
2023-09-05T05:02:00,-6.8582902,87,0
2023-09-05T05:03:00,-6.7153502,88,0
2023-09-05T05:04:00,-6.6037898,89,0
2023-09-05T05:05:00,-6.5265098,90,0
2023-09-05T05:06:00,-6.4576702,91,0
2023-09-05T05:07:00,-6.3228502,92,0
2023-09-05T05:08:00,-6.2082601,93,0
2023-09-05T05:09:00,-5.9899802,94,0
2023-09-05T05:10:00,-5.8221102,95,0
2023-09-05T05:11:00,-5.7110901,96,0
2023-09-05T05:12:00,-5.7265701,97,0
2023-09-05T05:13:00,-5.7469902,98,0
2023-09-05T05:14:00,-5.6978998,99,0
2023-09-05T05:15:00,-5.5514498,100,0
2023-09-05T05:16:00,-5.5344801,101,0
2023-09-05T05:17:00,-5.4886298,102,0
2023-09-05T05:18:00,-5.6083102,103,0
2023-09-05T05:19:00,-5.6768298,104,0
2023-09-05T05:20:00,-5.6655698,105,0
2023-09-05T05:21:00,-5.4389601,106,0
