observed_date,region,latitude,longitude,location,carrington_longitude,old_carrington_longitude,area,spot_class,extent,number_spots,mag_class,mag_string,status,c_xray_events,m_xray_events,x_xray_events,proton_events,s_flares,impulse_flares_1,impulse_flares_2,impulse_flares_3,impulse_flares_4,protons,c_flare_probability,m_flare_probability,x_flare_probability,proton_probability,first_date,record_Id,record_Id_0
2023-08-17,3397,17,-83,N17W83,304,304,20,Cao,8,2,B,,f,2,0,0,,2,0,0,0,0,0,30,5,1,1,2023-08-07T07:57:40,161,0
2023-08-17,3399,-15,-76,S15W76,297,297,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-09T07:25:33,162,0
2023-08-17,3400,-14,-90,S14W90,311,311,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-11T08:38:18,163,0
2023-08-17,3402,-18,-103,S18W0*,324,324,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-13T10:11:13,164,0
2023-08-17,3403,25,-22,N25W22,243,243,180,Dai,10,16,B,,f,1,0,0,,1,0,0,0,0,0,40,10,1,1,2023-08-13T17:20:32,165,0
2023-08-17,3404,-9,20,S09E20,201,199,30,Cao,2,3,B,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-08-13T21:58:28,166,0
2023-08-17,3405,11,38,N11E38,183,182,160,Eso,13,4,B,,f,1,0,0,,1,0,0,0,0,0,40,10,1,1,2023-08-14T18:42:41,167,0
2023-08-17,3406,-18,-45,S18W45,266,266,,,,,,,f,0,0,0,,0,0,0,0,0,,1,1,1,1,2023-08-15T10:09:23,168,0
2023-08-17,3407,-18,-4,S18W04,225,225,200,Dsi,7,8,B,,f,0,0,0,,0,0,0,0,0,,20,5,1,1,2023-08-15T10:10:05,169,0
2023-08-17,3408,-18,-18,S18W18,239,237,10,Bxo,2,3,B,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-16T18:38:34,170,0
2023-08-17,3409,21,-30,N21W30,251,251,20,Cro,3,7,B,,f,1,0,0,,3,0,0,0,0,0,10,1,1,1,2023-08-16T18:39:16,171,0
2023-08-17,3410,-30,-48,S30W48,269,269,10,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,0,0,0,2023-08-16T18:39:51,172,0
2023-08-17,3411,14,54,N14E54,167,,70,Hsx,2,1,A,,f,0,0,0,,0,0,0,0,0,,5,0,0,0,2023-08-17T15:49:07,173,0
2023-08-16,3395,12,-101,N12W0*,336,334,10,Axx,8,2,A,,d,1,0,0,,0,0,0,0,0,0,0,0,0,0,2023-08-03T18:05:48,174,0
2023-08-16,3397,16,-70,N16W70,304,305,90,Dso,5,2,B,,f,0,0,0,,0,0,0,0,0,,20,5,1,1,2023-08-07T07:57:40,175,0
2023-08-16,3399,-15,-62,S15W62,297,296,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-09T07:25:33,176,0
2023-08-16,3400,-14,-76,S14W76,311,310,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-11T08:38:18,177,0
2023-08-16,3402,-18,-89,S18W89,324,323,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-13T10:11:13,178,0
2023-08-16,3403,22,-9,N22W09,243,242,260,Dko,8,12,B,,f,5,0,0,,3,0,0,0,0,0,40,10,5,1,2023-08-13T17:20:32,179,0
2023-08-16,3404,-11,34,S11E34,199,201,50,Hsx,1,2,A,,f,0,0,0,,1,0,0,0,0,0,5,1,1,1,2023-08-13T21:58:28,180,0
2023-08-16,3405,10,51,N10E51,182,181,180,Fso,16,5,B,,f,1,0,0,,1,0,0,0,0,0,40,10,1,1,2023-08-14T18:42:41,181,0
2023-08-16,3406,-18,-32,S18W32,266,265,10,Bxo,4,4,B,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-15T10:09:23,182,0
2023-08-16,3407,-22,9,S22E09,225,224,190,Dso,6,7,B,,f,0,0,0,,0,0,0,0,0,,20,5,1,1,2023-08-15T10:10:05,183,0
2023-08-16,3408,-18,-3,S18W03,237,,10,Bxo,3,5,B,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-16T18:38:34,184,0
2023-08-16,3409,21,-17,N21W17,251,,30,Cro,4,9,B,,f,0,0,0,,0,0,0,0,0,,15,1,1,1,2023-08-16T18:39:16,185,0
2023-08-16,3410,-30,-34,S30W34,269,,10,Bxo,4,4,B,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-16T18:39:51,186,0
2023-08-15,3394,-24,-95,S24W95,343,342,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-03T18:00:50,187,0
2023-08-15,3395,12,-87,N12W87,334,331,10,Axx,8,2,A,,f,1,0,0,,2,0,0,0,0,0,5,1,1,1,2023-08-03T18:05:48,188,0
2023-08-15,3397,18,-58,N18W58,305,304,60,Dso,7,2,B,,f,0,0,0,,3,0,0,0,0,0,20,5,1,1,2023-08-07T07:57:40,189,0
2023-08-15,3399,-15,-48,S15W48,296,295,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-09T07:25:33,190,0
2023-08-15,3400,-14,-62,S14W62,310,309,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-11T08:38:18,191,0
2023-08-15,3401,25,-101,N25W0*,349,348,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-11T08:38:50,192,0
2023-08-15,3402,-18,-75,S18W75,323,321,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-13T10:11:13,193,0
2023-08-15,3403,26,5,N26E05,242,242,200,Dao,7,18,B,,f,0,0,0,,2,0,0,0,0,0,25,5,1,1,2023-08-13T17:20:32,194,0
2023-08-15,3404,-7,45,S07E45,201,201,60,Cao,7,3,B,,f,0,0,0,,0,0,0,0,0,,20,1,1,1,2023-08-13T21:58:28,195,0
2023-08-15,3405,10,65,N10E65,181,186,160,Dso,9,3,B,,f,3,0,0,,4,0,0,0,0,0,25,5,1,1,2023-08-14T18:42:41,196,0
2023-08-15,3406,-17,-18,S17W18,265,,10,Bxo,2,3,B,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-15T10:09:23,197,0
2023-08-15,3407,-18,22,S18E22,224,,30,Cro,4,6,B,,f,0,0,0,,2,0,0,0,0,0,15,1,1,1,2023-08-15T10:10:05,198,0
2023-08-14,3394,-24,-81,S24W81,342,341,150,Hsx,3,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-03T18:00:50,199,0
2023-08-14,3395,11,-70,N11W70,331,331,100,Dao,6,5,B,,f,1,0,0,,0,0,0,0,0,0,25,5,1,1,2023-08-03T18:05:48,200,0
2023-08-14,3396,19,-92,N19W92,353,352,,,,,,,d,0,0,0,,1,0,0,0,0,0,0,0,0,0,2023-08-07T07:56:17,201,0
2023-08-14,3397,17,-44,N17W44,304,305,90,Dao,6,6,B,,f,0,0,0,,0,0,0,0,0,,25,5,1,1,2023-08-07T07:57:40,202,0
2023-08-14,3399,-15,-34,S15W34,295,294,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-09T07:25:33,203,0
2023-08-14,3400,-14,-48,S14W48,309,308,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-11T08:38:18,204,0
2023-08-14,3401,25,-87,N25W87,348,347,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-11T08:38:50,205,0
2023-08-14,3402,-18,-61,S18W61,321,321,,,,,,,f,0,0,0,,0,0,0,0,0,,1,0,0,0,2023-08-13T10:11:13,206,0
2023-08-14,3403,26,18,N26E18,242,242,130,Dao,6,10,B,,f,0,0,0,,0,0,0,0,0,,25,5,1,1,2023-08-13T17:20:32,207,0
2023-08-14,3404,-7,59,S07E59,201,200,60,Hax,2,2,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-08-13T21:58:28,208,0
2023-08-14,3405,11,75,N11E75,186,,120,Hsx,2,1,A,,f,1,0,0,,1,0,0,0,0,0,5,1,1,1,2023-08-14T18:42:41,209,0
2023-08-13,3394,-23,-67,S23W67,341,342,120,Hsx,3,1,A,,f,1,0,0,,0,0,0,0,0,0,10,0,0,0,2023-08-03T18:00:50,210,0
2023-08-13,3395,13,-57,N13W57,331,331,100,Dso,6,9,BD,,f,1,0,0,,3,0,0,0,0,0,55,15,0,5,2023-08-03T18:05:48,211,0
2023-08-13,3396,19,-78,N19W78,352,351,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-07T07:56:17,212,0
2023-08-13,3397,19,-31,N19W31,305,305,120,Dao,7,10,B,,f,0,0,0,,1,0,0,0,0,0,40,10,0,0,2023-08-07T07:57:40,213,0
2023-08-13,3399,-15,-20,S15W20,294,293,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-09T07:25:33,214,0
2023-08-13,3400,-14,-34,S14W34,308,307,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-11T08:38:18,215,0
2023-08-13,3401,25,-73,N25W73,347,346,,,,,,,f,0,0,0,,0,0,0,0,0,,5,0,0,0,2023-08-11T08:38:50,216,0
2023-08-13,3402,-18,-47,S18W47,321,,10,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,0,0,0,2023-08-13T10:11:13,217,0
2023-08-13,3403,26,32,N26E32,242,,50,Cao,5,7,B,,f,1,0,0,,0,0,0,0,0,0,15,0,0,0,2023-08-13T17:20:32,218,0
2023-08-13,3404,-8,74,S08E74,200,,60,Hax,2,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-13T21:58:28,219,0
2023-08-12,3391,22,-104,N22W0*,31,31,30,Hsx,1,1,A,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-29T07:38:20,220,0
2023-08-12,3394,-22,-55,S22W55,342,344,230,Cso,4,2,B,,f,0,0,0,,0,0,0,0,0,,30,5,0,0,2023-08-03T18:00:50,221,0
2023-08-12,3395,13,-44,N13W44,331,332,180,Dai,6,10,BD,,f,8,0,0,,8,1,0,0,0,0,70,20,0,5,2023-08-03T18:05:48,222,0
2023-08-12,3396,19,-64,N19W64,351,351,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-07T07:56:17,223,0
2023-08-12,3397,19,-18,N19W18,305,306,40,Cso,4,8,B,,f,2,0,0,,5,1,0,0,0,0,15,0,0,0,2023-08-07T07:57:40,224,0
2023-08-12,3399,-15,-6,S15W06,293,293,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-09T07:25:33,225,0
2023-08-12,3400,-14,-20,S14W20,307,306,,,,,,,f,0,0,0,,1,0,0,0,0,0,0,0,0,0,2023-08-11T08:38:18,226,0
2023-08-12,3401,25,-59,N25W59,346,345,10,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,0,0,0,2023-08-11T08:38:50,227,0
2023-08-11,3391,22,-90,N22W90,31,34,30,Hsx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-29T07:38:20,228,0
2023-08-11,3392,9,-104,N09W0*,45,44,30,Hsx,2,1,A,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-31T07:31:31,229,0
2023-08-11,3394,-23,-43,S23W43,344,342,210,Cso,5,5,B,,f,1,0,0,,0,0,0,0,0,0,35,5,1,1,2023-08-03T18:00:50,230,0
2023-08-11,3395,13,-31,N13W31,332,332,130,Dsi,8,19,BG,,f,9,0,0,,6,0,0,0,0,0,55,5,1,1,2023-08-03T18:05:48,231,0
2023-08-11,3396,19,-50,N19W50,351,350,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-07T07:56:17,232,0
2023-08-11,3397,19,-5,N19W05,306,306,20,Cso,4,5,B,,f,0,0,0,,0,0,0,0,0,,15,1,1,1,2023-08-07T07:57:40,233,0
2023-08-11,3398,-21,-99,S21W99,40,39,,,,,,,d,2,0,0,,0,0,0,0,0,0,0,0,0,0,2023-08-07T17:53:55,234,0
2023-08-11,3399,-15,8,S15E08,293,290,10,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-09T07:25:33,235,0
2023-08-11,3400,-14,-5,S14W05,306,,10,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-11T08:38:18,236,0
2023-08-11,3401,25,-44,N25W44,345,,10,Bxo,3,3,B,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-11T08:38:50,237,0
2023-08-10,3389,-16,-102,S16W0*,56,55,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-27T13:38:16,238,0
2023-08-10,3391,22,-80,N22W80,34,35,40,Hsx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-29T07:38:20,239,0
2023-08-10,3392,9,-90,N09W90,44,41,30,Hsx,2,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-31T07:31:31,240,0
2023-08-10,3394,-24,-28,S24W28,342,342,240,Cso,5,6,B,,f,3,0,0,,2,0,0,0,0,0,35,5,1,1,2023-08-03T18:00:50,241,0
2023-08-10,3395,13,-18,N13W18,332,330,130,Dsi,7,11,BG,,f,3,0,0,,2,1,0,0,0,0,55,5,1,1,2023-08-03T18:05:48,242,0
2023-08-10,3396,19,-36,N19W36,350,349,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-07T07:56:17,243,0
2023-08-10,3397,20,8,N20E08,306,304,10,Axx,0,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-07T07:57:40,244,0
2023-08-10,3398,-21,-85,S21W85,39,38,,,,,,,f,3,0,0,,3,0,0,0,0,0,5,1,1,1,2023-08-07T17:53:55,245,0
2023-08-10,3399,-15,24,S15E24,290,289,10,Bxo,3,3,B,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-09T07:25:33,246,0
2023-08-09,3387,18,-103,N18W0*,70,69,90,Dso,6,4,B,,d,1,0,0,,0,0,0,0,0,0,0,0,0,0,2023-07-27T08:13:13,247,0
2023-08-09,3389,-16,-88,S16W88,55,54,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-27T13:38:16,248,0
2023-08-09,3390,-20,-92,S20W92,59,58,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-28T17:17:01,249,0
2023-08-09,3391,23,-68,N23W68,35,34,70,Hsx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-29T07:38:20,250,0
2023-08-09,3392,9,-74,N09W74,41,43,50,Hsx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-31T07:31:31,251,0
2023-08-09,3393,17,-100,N17W0*,67,66,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-31T13:32:28,252,0
2023-08-09,3394,-22,-15,S22W15,342,344,270,Dho,7,11,BG,,f,2,0,0,,2,0,0,0,0,0,35,5,1,1,2023-08-03T18:00:50,253,0
2023-08-09,3395,13,-3,N13W03,330,330,110,Dsi,8,15,BG,,f,0,0,0,,0,0,0,0,0,,40,5,1,1,2023-08-03T18:05:48,254,0
2023-08-09,3396,19,-22,N19W22,349,348,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-07T07:56:17,255,0
2023-08-09,3397,19,22,N19E22,304,307,10,Axx,1,1,A,,f,0,0,0,,1,0,0,0,0,0,5,1,1,1,2023-08-07T07:57:40,256,0
2023-08-09,3398,-21,-71,S21W71,38,39,10,Axx,2,2,A,,f,0,0,0,,1,0,0,0,0,0,5,1,1,1,2023-08-07T17:53:55,257,0
2023-08-09,3399,-15,37,S15E37,289,,20,Axx,1,2,A,,f,0,0,0,,1,0,0,0,0,0,5,1,1,1,2023-08-09T07:25:33,258,0
2023-08-08,3387,18,-89,N18W89,69,66,90,Dso,6,4,B,,f,3,1,0,,5,1,0,0,0,0,65,40,10,10,2023-07-27T08:13:13,259,0
2023-08-08,3388,-23,-99,S23W99,79,79,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-27T13:35:52,260,0
2023-08-08,3389,-16,-74,S16W74,54,65,0,Axx,0,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-27T13:38:16,261,0
2023-08-08,3390,-20,-78,S20W78,58,58,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-28T17:17:01,262,0
2023-08-08,3391,23,-54,N23W54,34,32,40,Hax,3,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-29T07:38:20,263,0
2023-08-08,3392,8,-61,N08W61,43,40,20,Cao,2,1,B,,f,0,0,0,,0,0,0,0,0,,20,5,1,1,2023-07-31T07:31:31,264,0
2023-08-08,3393,17,-86,N17W86,66,66,,,,,,,f,0,0,0,,1,0,0,0,0,0,0,0,0,0,2023-07-31T13:32:28,265,0
2023-08-08,3394,-23,-3,S23W03,344,341,90,Cso,4,3,B,,f,1,0,0,,0,0,0,0,0,0,15,1,1,1,2023-08-03T18:00:50,266,0
2023-08-08,3395,14,11,N14E11,330,328,30,Cao,9,6,B,,f,0,0,0,,0,0,0,0,0,,20,5,1,1,2023-08-03T18:05:48,267,0
2023-08-08,3396,19,-8,N19W08,348,347,5,Axx,1,4,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-07T07:56:17,268,0
2023-08-08,3397,18,33,N18E33,307,306,20,Hsx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-07T07:57:40,269,0
2023-08-08,3398,-23,-56,S23W56,39,42,20,Cao,4,4,B,,f,0,0,0,,0,0,0,0,0,,20,1,1,1,2023-08-07T17:53:55,270,0
2023-08-07,3386,11,-104,N11W0*,98,96,250,Dki,5,3,BD,,d,2,1,1,,1,0,0,0,0,0,0,0,0,0,2023-07-26T09:41:01,271,0
2023-08-07,3387,18,-73,N18W73,66,69,80,Dsi,6,3,B,,f,2,2,0,,6,1,1,0,0,0,60,10,1,1,2023-07-27T08:13:13,272,0
2023-08-07,3388,-23,-85,S23W85,79,78,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-27T13:35:52,273,0
2023-08-07,3389,-16,-61,S16W61,65,68,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-27T13:38:16,274,0
2023-08-07,3390,-20,-64,S20W64,58,57,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-28T17:17:01,275,0
2023-08-07,3391,23,-39,N23W39,32,34,50,Hsx,2,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-29T07:38:20,276,0
2023-08-07,3392,8,-47,N08W47,40,42,50,Cao,3,4,B,,f,0,0,0,,0,0,0,0,0,,20,5,1,1,2023-07-31T07:31:31,277,0
2023-08-07,3393,17,-72,N17W72,66,65,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-31T13:32:28,278,0
2023-08-07,3394,-23,11,S23E11,341,344,140,Cso,5,3,B,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-08-03T18:00:50,279,0
2023-08-07,3395,14,25,N14E25,328,327,50,Cao,5,3,B,,f,0,0,0,,0,0,0,0,0,,20,1,1,1,2023-08-03T18:05:48,280,0
2023-08-07,3396,19,6,N19E06,347,,20,Bxo,3,2,B,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-08-07T07:56:17,281,0
2023-08-07,3397,18,47,N18E47,306,,20,Hsx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-08-07T07:57:40,282,0
2023-08-07,3398,-20,-50,S20W50,42,,20,Cso,4,4,B,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-08-07T17:53:55,283,0
