observed_date,region,latitude,longitude,location,carrington_longitude,old_carrington_longitude,area,spot_class,extent,number_spots,mag_class,mag_string,status,c_xray_events,m_xray_events,x_xray_events,proton_events,s_flares,impulse_flares_1,impulse_flares_2,impulse_flares_3,impulse_flares_4,protons,c_flare_probability,m_flare_probability,x_flare_probability,proton_probability,first_date,record_Id,record_Id_0
2023-08-18,3404,-10,7,S10E07,201,201,10,Hax,1,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,0,0,2023-08-13T21:58:28,102,0
2023-08-18,3405,11,25,N11E25,183,183,140,Eso,14,6,B,,f,1,0,0,,1,0,0,0,0,0,30,5,0,0,2023-08-14T18:42:41,103,0
2023-08-18,3406,-17,-62,S17W62,269,266,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-15T10:09:23,104,0
2023-08-18,3407,-18,-13,S18W13,223,225,140,Dso,6,5,B,,f,0,0,0,,0,0,0,0,0,,25,5,0,0,2023-08-15T10:10:05,105,0
2023-08-18,3408,-18,-32,S18W32,240,239,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-16T18:38:34,106,0
2023-08-18,3409,20,-42,N20W42,250,251,20,Bxo,4,5,B,,f,3,0,0,,2,0,0,0,0,0,15,1,0,0,2023-08-16T18:39:16,107,0
2023-08-18,3410,-30,-62,S30W62,270,269,10,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,0,0,0,2023-08-16T18:39:51,108,0
2023-08-18,3411,15,35,N15E35,173,167,30,Hsx,2,1,A,,f,0,0,0,,0,0,0,0,0,,10,0,0,0,2023-08-17T15:49:07,109,0
2023-08-18,3412,32,72,N32E72,136,,60,Hsx,2,1,A,,f,0,0,0,,0,0,0,0,0,,10,0,0,0,2023-08-18T17:47:24,110,0
2023-08-17,3397,17,-83,N17W83,304,304,20,Cao,8,2,B,,f,2,0,0,,2,0,0,0,0,0,30,5,1,1,2023-08-07T07:57:40,111,0
2023-08-17,3399,-15,-76,S15W76,297,297,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-09T07:25:33,112,0
2023-08-17,3400,-14,-90,S14W90,311,311,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-11T08:38:18,113,0
2023-08-17,3402,-18,-103,S18W0*,324,324,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-08-13T10:11:13,114,0
2023-08-17,3403,25,-22,N25W22,243,243,180,Dai,10,16,B,,f,1,0,0,,1,0,0,0,0,0,40,10,1,1,2023-08-13T17:20:32,115,0
2023-08-17,3404,-9,20,S09E20,201,199,30,Cao,2,3,B,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-08-13T21:58:28,116,0
2023-08-17,3405,11,38,N11E38,183,182,160,Eso,13,4,B,,f,1,0,0,,1,0,0,0,0,0,40,10,1,1,2023-08-14T18:42:41,117,0
2023-08-17,3406,-18,-45,S18W45,266,266,,,,,,,f,0,0,0,,0,0,0,0,0,,1,1,1,1,2023-08-15T10:09:23,118,0
