time_tag,kp_index,estimated_kp,kp,record_Id,record_Id_0
,,,,0,
2023-08-18T20:35:00,2,2.33,2P,1,0
2023-08-18T20:36:00,2,2.33,2P,2,0
2023-08-18T20:37:00,2,2.33,2P,3,0
2023-08-18T20:38:00,2,2.33,2P,4,0
2023-08-18T20:39:00,2,2.33,2P,5,0
2023-08-18T20:40:00,2,2.33,2P,6,0
2023-08-18T20:41:00,2,2.33,2P,7,0
2023-08-18T20:42:00,2,2.33,2P,8,0
2023-08-18T20:43:00,2,2.33,2P,9,0
2023-08-18T20:44:00,2,2.33,2P,10,0
2023-08-18T20:45:00,2,2.33,2P,11,0
2023-08-18T20:46:00,2,2.33,2P,12,0
2023-08-18T20:47:00,2,2.33,2P,13,0
2023-08-18T20:48:00,2,2.33,2P,14,0
2023-08-18T20:49:00,2,2.33,2P,15,0
2023-08-18T20:50:00,2,2.33,2P,16,0
2023-08-18T20:51:00,2,2.33,2P,17,0
2023-08-18T20:52:00,2,2.33,2P,18,0
2023-08-18T20:53:00,2,2.33,2P,19,0
2023-08-18T20:54:00,2,2.33,2P,20,0
2023-08-18T20:55:00,2,2.33,2P,21,0
2023-08-18T20:56:00,2,2.33,2P,22,0
2023-08-18T20:57:00,2,2.33,2P,23,0
2023-08-18T20:58:00,2,2.33,2P,24,0
2023-08-18T20:59:00,2,2.33,2P,25,0
2023-08-18T21:00:00,0,0,0Z,26,0
2023-08-18T21:01:00,0,0,0Z,27,0
2023-08-18T21:02:00,0,0,0Z,28,0
2023-08-18T21:03:00,0,0,0Z,29,0
2023-08-18T21:04:00,0,0,0Z,30,0
2023-08-18T21:05:00,0,0.33,0P,31,0
2023-08-18T21:06:00,0,0.33,0P,32,0
2023-08-18T21:07:00,0,0.33,0P,33,0
2023-08-18T21:08:00,0,0.33,0P,34,0
2023-08-18T21:09:00,0,0.33,0P,35,0
2023-08-18T21:10:00,1,0.67,1M,36,0
2023-08-18T21:11:00,1,1,1Z,37,0
2023-08-18T21:12:00,1,1,1Z,38,0
2023-08-18T21:13:00,1,1.33,1P,39,0
2023-08-18T21:14:00,1,1.33,1P,40,0
2023-08-18T21:15:00,1,1.33,1P,41,0
2023-08-18T21:16:00,1,1.33,1P,42,0
2023-08-18T21:17:00,1,1.33,1P,43,0
2023-08-18T21:18:00,2,1.67,2M,44,0
2023-08-18T21:19:00,2,1.67,2M,45,0
2023-08-18T21:20:00,2,1.67,2M,46,0
2023-08-18T21:21:00,2,1.67,2M,47,0
2023-08-18T21:22:00,2,1.67,2M,48,0
2023-08-18T21:23:00,2,1.67,2M,49,0
2023-08-18T21:24:00,2,1.67,2M,50,0
2023-08-18T21:25:00,2,2,2Z,51,0
2023-08-18T21:26:00,2,2,2Z,52,0
2023-08-18T21:27:00,2,2,2Z,53,0
2023-08-18T21:28:00,2,2,2Z,54,0
2023-08-18T21:29:00,2,2,2Z,55,0
2023-08-18T21:30:00,2,2,2Z,56,0
2023-08-18T21:31:00,2,2.33,2P,57,0
2023-08-18T21:32:00,2,2.33,2P,58,0
2023-08-18T21:33:00,2,2.33,2P,59,0
2023-08-18T21:34:00,3,2.67,3M,60,0
2023-08-18T21:35:00,3,2.67,3M,61,0
2023-08-18T21:36:00,3,2.67,3M,62,0
2023-08-18T21:37:00,3,2.67,3M,63,0
2023-08-18T21:38:00,3,2.67,3M,64,0
2023-08-18T21:39:00,3,2.67,3M,65,0
2023-08-18T21:40:00,3,2.67,3M,66,0
2023-08-18T21:41:00,3,2.67,3M,67,0
2023-08-18T21:42:00,3,2.67,3M,68,0
2023-08-18T21:43:00,3,2.67,3M,69,0
2023-08-18T21:44:00,3,2.67,3M,70,0
2023-08-18T21:45:00,3,2.67,3M,71,0
2023-08-18T21:46:00,3,2.67,3M,72,0
2023-08-18T21:47:00,3,2.67,3M,73,0
2023-08-18T21:48:00,3,2.67,3M,74,0
2023-08-18T21:49:00,3,2.67,3M,75,0
2023-08-18T21:50:00,3,2.67,3M,76,0
2023-08-18T21:51:00,3,2.67,3M,77,0
2023-08-18T21:52:00,3,2.67,3M,78,0
2023-08-18T21:53:00,3,2.67,3M,79,0
2023-08-18T21:54:00,3,2.67,3M,80,0
2023-08-18T21:55:00,3,2.67,3M,81,0
2023-08-18T21:56:00,3,2.67,3M,82,0
2023-08-18T21:57:00,3,2.67,3M,83,0
2023-08-18T21:58:00,3,2.67,3M,84,0
2023-08-18T21:59:00,3,2.67,3M,85,0
2023-08-18T22:00:00,3,2.67,3M,86,0
2023-08-18T22:01:00,3,2.67,3M,87,0
2023-08-18T22:02:00,3,2.67,3M,88,0
2023-08-18T22:03:00,3,2.67,3M,89,0
2023-08-18T22:04:00,3,2.67,3M,90,0
2023-08-18T22:05:00,3,2.67,3M,91,0
2023-08-18T22:06:00,3,2.67,3M,92,0
2023-08-18T22:07:00,3,2.67,3M,93,0
2023-08-18T22:08:00,3,2.67,3M,94,0
2023-08-18T22:09:00,3,2.67,3M,95,0
2023-08-18T22:10:00,3,2.67,3M,96,0
2023-08-18T22:11:00,3,2.67,3M,97,0
2023-08-18T22:12:00,3,2.67,3M,98,0
2023-08-18T22:13:00,3,2.67,3M,99,0
2023-08-18T22:14:00,3,2.67,3M,100,0
2023-08-18T22:15:00,3,2.67,3M,101,0
2023-08-18T22:16:00,3,2.67,3M,102,0
2023-08-18T22:17:00,3,2.67,3M,103,0
2023-08-18T22:18:00,3,2.67,3M,104,0
2023-08-18T22:19:00,3,2.67,3M,105,0
2023-08-18T22:20:00,3,2.67,3M,106,0
2023-08-18T22:21:00,3,2.67,3M,107,0
2023-08-18T22:22:00,3,2.67,3M,108,0
2023-08-18T22:23:00,3,2.67,3M,109,0
2023-08-18T22:24:00,3,2.67,3M,110,0
2023-08-18T22:25:00,3,2.67,3M,111,0
2023-08-18T22:26:00,3,2.67,3M,112,0
2023-08-18T22:27:00,3,2.67,3M,113,0
2023-08-18T22:28:00,3,2.67,3M,114,0
2023-08-18T22:29:00,3,2.67,3M,115,0
2023-08-18T22:30:00,3,2.67,3M,116,0
2023-08-18T22:31:00,3,2.67,3M,117,0
2023-08-18T22:32:00,3,2.67,3M,118,0
2023-08-18T22:33:00,3,2.67,3M,119,0
2023-08-18T22:34:00,3,2.67,3M,120,0
2023-08-18T22:35:00,3,2.67,3M,121,0
2023-08-18T22:36:00,3,2.67,3M,122,0
2023-08-18T22:37:00,3,2.67,3M,123,0
2023-08-18T22:38:00,3,2.67,3M,124,0
2023-08-18T22:39:00,3,2.67,3M,125,0
2023-08-18T22:40:00,3,2.67,3M,126,0
2023-08-18T22:41:00,3,2.67,3M,127,0
2023-08-18T22:42:00,3,2.67,3M,128,0
2023-08-18T22:43:00,3,3,3Z,129,0
2023-08-18T22:44:00,3,3,3Z,130,0
2023-08-18T22:45:00,3,3,3Z,131,0
2023-08-18T22:46:00,3,3,3Z,132,0
2023-08-18T22:47:00,3,3,3Z,133,0
2023-08-18T22:48:00,3,3,3Z,134,0
2023-08-18T22:49:00,3,3,3Z,135,0
2023-08-18T22:50:00,3,3,3Z,136,0
2023-08-18T22:51:00,3,3,3Z,137,0
2023-08-18T22:52:00,3,3,3Z,138,0
2023-08-18T22:53:00,3,3,3Z,139,0
2023-08-18T22:54:00,3,3,3Z,140,0
2023-08-18T22:55:00,3,3,3Z,141,0
2023-08-18T22:56:00,3,3,3Z,142,0
2023-08-18T22:57:00,3,3,3Z,143,0
2023-08-18T22:58:00,3,3,3Z,144,0
2023-08-18T22:59:00,3,3,3Z,145,0
2023-08-18T23:00:00,3,3,3Z,146,0
2023-08-18T23:01:00,3,3,3Z,147,0
2023-08-18T23:02:00,3,3,3Z,148,0
2023-08-18T23:03:00,3,3,3Z,149,0
2023-08-18T23:04:00,3,3,3Z,150,0
2023-08-18T23:05:00,3,3,3Z,151,0
2023-08-18T23:06:00,3,3,3Z,152,0
