time_tag,dst,record_Id,record_Id_0
,,0,
2023-09-06T02:06:00,-10.9867,1,0
2023-09-06T02:07:00,-10.8775,2,0
2023-09-06T02:08:00,-10.8958,3,0
2023-09-06T02:09:00,-10.881,4,0
2023-09-06T02:10:00,-10.9096,5,0
2023-09-06T02:11:00,-11.0322,6,0
2023-09-06T02:12:00,-11.1469,7,0
2023-09-06T02:13:00,-11.2035,8,0
2023-09-06T02:14:00,-11.4168,9,0
2023-09-06T02:15:00,-11.5184,10,0
2023-09-06T02:16:00,-11.4439,11,0
2023-09-06T02:17:00,-11.4678,12,0
2023-09-06T02:18:00,-11.4043,13,0
2023-09-06T02:19:00,-11.4789,14,0
2023-09-06T02:20:00,-11.7608,15,0
2023-09-06T02:21:00,-12.0309,16,0
2023-09-06T02:22:00,-12.2495,17,0
2023-09-06T02:23:00,-11.8936,18,0
2023-09-06T02:24:00,-11.6003,19,0
2023-09-06T02:25:00,-11.4398,20,0
2023-09-06T02:26:00,-11.6424,21,0
2023-09-06T02:27:00,-11.6973,22,0
2023-09-06T02:28:00,-11.7467,23,0
2023-09-06T02:29:00,-11.8191,24,0
2023-09-06T02:30:00,-11.6957,25,0
2023-09-06T02:31:00,-11.0378,26,0
2023-09-06T02:32:00,-10.8217,27,0
2023-09-06T02:33:00,-10.7729,28,0
2023-09-06T02:34:00,-10.8466,29,0
2023-09-06T02:35:00,-10.8729,30,0
2023-09-06T02:36:00,-10.7739,31,0
2023-09-06T02:37:00,-10.0847,32,0
2023-09-06T02:38:00,-9.64643,33,0
2023-09-06T02:39:00,-9.5456104,34,0
2023-09-06T02:40:00,-9.6203699,35,0
2023-09-06T02:41:00,-9.8141899,36,0
2023-09-06T02:42:00,-9.9657202,37,0
2023-09-06T02:43:00,-10.0158,38,0
2023-09-06T02:44:00,-9.9632101,39,0
2023-09-06T02:45:00,-9.8319902,40,0
2023-09-06T02:46:00,-9.8538103,41,0
2023-09-06T02:47:00,-9.9888096,42,0
2023-09-06T02:48:00,-10.3746,43,0
2023-09-06T02:49:00,-10.3908,44,0
2023-09-06T02:50:00,-10.388,45,0
2023-09-06T02:51:00,-10.4421,46,0
2023-09-06T02:52:00,-10.4326,47,0
2023-09-06T02:53:00,-10.2178,48,0
2023-09-06T02:54:00,-10.1664,49,0
2023-09-06T02:55:00,-10.1876,50,0
2023-09-06T02:56:00,-10.247,51,0
2023-09-06T02:57:00,-10.4365,52,0
2023-09-06T02:58:00,-10.6631,53,0
2023-09-06T02:59:00,-10.8037,54,0
2023-09-06T03:00:00,-10.9453,55,0
2023-09-06T03:01:00,-10.9526,56,0
2023-09-06T03:02:00,-10.9488,57,0
2023-09-06T03:03:00,-10.9555,58,0
2023-09-06T03:04:00,-10.7872,59,0
2023-09-06T03:05:00,-10.6352,60,0
2023-09-06T03:06:00,-10.6052,61,0
2023-09-06T03:07:00,-10.4919,62,0
2023-09-06T03:08:00,-10.3717,63,0
2023-09-06T03:09:00,-10.3414,64,0
2023-09-06T03:10:00,-10.2499,65,0
2023-09-06T03:11:00,-10.2137,66,0
2023-09-06T03:12:00,-10.0952,67,0
2023-09-06T03:13:00,-10.0122,68,0
2023-09-06T03:14:00,-9.9808397,69,0
2023-09-06T03:15:00,-9.9660997,70,0
2023-09-06T03:16:00,-10.0037,71,0
2023-09-06T03:17:00,-9.9201899,72,0
2023-09-06T03:18:00,-9.7716599,73,0
2023-09-06T03:19:00,-9.6014996,74,0
2023-09-06T03:20:00,-9.3886299,75,0
2023-09-06T03:21:00,-9.2863703,76,0
2023-09-06T03:22:00,-9.3163605,77,0
2023-09-06T03:23:00,-9.5035,78,0
2023-09-06T03:24:00,-9.6700096,79,0
2023-09-06T03:25:00,-9.7330999,80,0
2023-09-06T03:26:00,-9.7227097,81,0
2023-09-06T03:27:00,-9.6490002,82,0
2023-09-06T03:28:00,-9.6077805,83,0
2023-09-06T03:29:00,-9.5958996,84,0
2023-09-06T03:30:00,-9.6422195,85,0
2023-09-06T03:31:00,-9.68118,86,0
2023-09-06T03:32:00,-9.7438602,87,0
2023-09-06T03:33:00,-9.7252903,88,0
2023-09-06T03:34:00,-9.6542597,89,0
2023-09-06T03:35:00,-9.5555096,90,0
2023-09-06T03:36:00,-9.3377895,91,0
2023-09-06T03:37:00,-8.9119196,92,0
2023-09-06T03:38:00,-8.7004299,93,0
2023-09-06T03:39:00,-8.73281,94,0
