time_tag,dst,record_Id,record_Id_0
,,0,
2023-08-19T01:36:00,-5.6882801,1,0
2023-08-19T01:37:00,-5.7758899,2,0
2023-08-19T01:38:00,-6.1469302,3,0
2023-08-19T01:39:00,-6.5409002,4,0
2023-08-19T01:40:00,-7.0118699,5,0
2023-08-19T01:41:00,-7.2224302,6,0
2023-08-19T01:42:00,-7.14644,7,0
2023-08-19T01:43:00,-6.5852699,8,0
2023-08-19T01:44:00,-6.6297598,9,0
2023-08-19T01:45:00,-7.6693602,10,0
2023-08-19T01:46:00,-7.9948502,11,0
2023-08-19T01:47:00,-7.73422,12,0
2023-08-19T01:48:00,-7.50632,13,0
2023-08-19T01:49:00,-6.3601198,14,0
2023-08-19T01:50:00,-4.9898601,15,0
2023-08-19T01:51:00,-4.2204499,16,0
2023-08-19T01:52:00,-4.2164202,17,0
2023-08-19T01:53:00,-3.6356699,18,0
2023-08-19T01:54:00,-3.05497,19,0
2023-08-19T01:55:00,-2.6199,20,0
2023-08-19T01:56:00,-2.7576201,21,0
2023-08-19T01:57:00,-3.38536,22,0
2023-08-19T01:58:00,-3.8433101,23,0
2023-08-19T01:59:00,-4.4758401,24,0
2023-08-19T02:00:00,-5.5185499,25,0
2023-08-19T02:01:00,-4.8054299,26,0
2023-08-19T02:02:00,-4.14152,27,0
2023-08-19T02:03:00,-4.4240799,28,0
2023-08-19T02:04:00,-5.4958501,29,0
2023-08-19T02:05:00,-5.7490802,30,0
2023-08-19T02:06:00,-5.6622601,31,0
2023-08-19T02:07:00,-5.3271098,32,0
2023-08-19T02:08:00,-4.9648499,33,0
2023-08-19T02:09:00,-4.5792398,34,0
2023-08-19T02:10:00,-4.0303302,35,0
2023-08-19T02:11:00,-3.7117701,36,0
2023-08-19T02:12:00,-4.2509198,37,0
2023-08-19T02:13:00,-4.6706901,38,0
2023-08-19T02:14:00,-4.2392998,39,0
2023-08-19T02:15:00,-4.38872,40,0
2023-08-19T02:16:00,-4.5018601,41,0
2023-08-19T02:17:00,-4.1413498,42,0
2023-08-19T02:18:00,-2.8963001,43,0
2023-08-19T02:19:00,-1.17796,44,0
2023-08-19T02:20:00,-0.72229898,45,0
2023-08-19T02:21:00,-1.36764,46,0
2023-08-19T02:22:00,-2.4783101,47,0
2023-08-19T02:23:00,-3.2421999,48,0
2023-08-19T02:24:00,-3.3576701,49,0
2023-08-19T02:25:00,-3.25003,50,0
2023-08-19T02:26:00,-3.31615,51,0
2023-08-19T02:27:00,-1.6587501,52,0
2023-08-19T02:28:00,-0.1304,53,0
2023-08-19T02:29:00,0.67164201,54,0
2023-08-19T02:30:00,0.72478598,55,0
2023-08-19T02:31:00,1.24967,56,0
2023-08-19T02:32:00,1.44879,57,0
2023-08-19T02:33:00,1.26832,58,0
2023-08-19T02:34:00,0.461891,59,0
2023-08-19T02:35:00,-0.51404297,60,0
2023-08-19T02:36:00,-0.64986801,61,0
2023-08-19T02:37:00,0.250449,62,0
2023-08-19T02:38:00,1.44282,63,0
2023-08-19T02:39:00,2.0896101,64,0
2023-08-19T02:40:00,1.54908,65,0
2023-08-19T02:41:00,0.19849101,66,0
2023-08-19T02:42:00,-0.99765599,67,0
2023-08-19T02:43:00,-1.0199701,68,0
2023-08-19T02:44:00,-0.137806,69,0
2023-08-19T02:45:00,0.33894801,70,0
2023-08-19T02:46:00,0.24194901,71,0
2023-08-19T02:47:00,-0.079818301,72,0
2023-08-19T02:48:00,-0.39046499,73,0
2023-08-19T02:49:00,-0.60913098,74,0
2023-08-19T02:50:00,0.28083,75,0
2023-08-19T02:51:00,0.72771001,76,0
2023-08-19T02:52:00,1.15389,77,0
2023-08-19T02:53:00,1.2615401,78,0
2023-08-19T02:54:00,0.96625102,79,0
2023-08-19T02:55:00,0.82856703,80,0
2023-08-19T02:56:00,0.91829598,81,0
2023-08-19T02:57:00,1.44055,82,0
2023-08-19T02:58:00,1.6533,83,0
2023-08-19T02:59:00,0.90956402,84,0
2023-08-19T03:00:00,-0.062310699,85,0
2023-08-19T03:01:00,-0.647412,86,0
2023-08-19T03:02:00,-0.951195,87,0
2023-08-19T03:03:00,-1.45972,88,0
2023-08-19T03:04:00,-2.1668701,89,0
2023-08-19T03:05:00,-2.8419299,90,0
2023-08-19T03:06:00,-2.7656,91,0
2023-08-19T03:07:00,-2.9621899,92,0
