observed_date,region,latitude,longitude,location,carrington_longitude,old_carrington_longitude,area,spot_class,extent,number_spots,mag_class,mag_string,status,c_xray_events,m_xray_events,x_xray_events,proton_events,s_flares,impulse_flares_1,impulse_flares_2,impulse_flares_3,impulse_flares_4,protons,c_flare_probability,m_flare_probability,x_flare_probability,proton_probability,first_date,record_Id,record_Id_0
2023-07-28,3383,15,-36,N15W36,162,161,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-24T18:56:26,203,0
2023-07-28,3382,19,-46,N19W46,172,171,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-24T18:54:54,204,0
2023-07-28,3380,-10,1,S10E01,125,127,200,Cai,8,14,B,,f,1,0,0,,5,0,0,0,0,0,50,15,1,1,2023-07-23T05:26:04,205,0
2023-07-28,3379,14,-50,N14W50,176,176,180,Hsx,3,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-19T09:20:42,206,0
2023-07-28,3377,-8,-74,S08W74,200,201,200,Dso,3,2,B,,f,0,0,0,,0,0,0,0,0,,20,1,1,1,2023-07-17T16:14:07,207,0
2023-07-28,3376,22,-110,N22W0*,236,235,140,Dao,8,5,B,,d,3,1,0,,0,0,0,0,0,0,0,0,0,0,2023-07-17T16:12:29,208,0
2023-07-27,3389,-9,72,S09E72,67,,20,Hsx,2,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-27T13:38:16,209,0
2023-07-27,3388,-23,62,S23E62,77,,30,Cso,4,3,B,,f,0,1,0,,1,0,0,0,0,0,15,1,1,1,2023-07-27T13:35:52,210,0
2023-07-27,3387,20,66,N20E66,73,,60,Hax,3,2,A,,f,2,0,0,,1,0,0,0,0,0,25,5,1,1,2023-07-27T08:13:13,211,0
2023-07-27,3386,12,47,N12E47,92,92,180,Dsi,7,11,B,,f,0,0,0,,4,0,0,0,0,0,45,10,1,1,2023-07-26T09:41:01,212,0
2023-07-27,3385,-15,-35,S15W35,174,168,20,Hrx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-26T09:34:52,213,0
2023-07-27,3384,-15,29,S15E29,110,112,20,Bxo,7,4,B,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-25T15:26:39,214,0
2023-07-27,3383,15,-22,N15W22,161,161,,,,,,,f,0,0,0,,0,0,0,0,0,,1,1,1,1,2023-07-24T18:56:26,215,0
2023-07-27,3382,19,-32,N19W32,171,171,10,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-24T18:54:54,216,0
2023-07-27,3381,-18,-99,S18W99,238,237,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-24T04:01:15,217,0
2023-07-27,3380,-12,12,S12E12,127,127,110,Cso,5,7,B,,f,1,0,0,,2,0,0,0,0,0,25,5,1,1,2023-07-23T05:26:04,218,0
2023-07-27,3379,14,-37,N14W37,176,176,200,Cso,4,7,B,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-19T09:20:42,219,0
2023-07-27,3378,-28,-98,S28W98,237,236,50,Hax,1,1,A,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-19T09:20:01,220,0
2023-07-27,3377,-9,-62,S09W62,201,201,220,Dso,3,2,B,,f,0,0,0,,2,0,0,0,0,0,25,5,1,1,2023-07-17T16:14:07,221,0
2023-07-27,3376,22,-96,N22W96,235,234,140,Dao,8,5,B,,f,12,1,0,,7,0,0,0,0,0,75,25,5,5,2023-07-17T16:12:29,222,0
2023-07-26,3386,11,60,N11E60,92,,110,Dao,4,7,B,,f,0,0,0,,2,0,0,0,0,0,25,5,1,1,2023-07-26T09:41:01,223,0
2023-07-26,3385,-16,-16,S16W16,168,,40,Cao,4,5,B,,f,0,0,0,,0,0,0,0,0,,20,1,1,1,2023-07-26T09:34:52,224,0
2023-07-26,3384,-14,40,S14E40,112,111,10,Bxo,6,4,B,,f,0,0,0,,1,0,0,0,0,0,5,1,1,1,2023-07-25T15:26:39,225,0
2023-07-26,3383,14,-9,N14W09,161,160,10,Axx,3,1,A,,f,0,0,0,,0,1,0,0,0,0,5,1,1,1,2023-07-24T18:56:26,226,0
2023-07-26,3382,18,-19,N18W19,171,170,20,Hrx,2,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-24T18:54:54,227,0
2023-07-26,3381,-18,-85,S18W85,237,236,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-24T04:01:15,228,0
2023-07-26,3380,-11,25,S11E25,127,126,110,Cso,6,10,B,,f,3,0,0,,2,1,1,0,0,0,10,1,1,1,2023-07-23T05:26:04,229,0
2023-07-26,3379,14,-24,N14W24,176,175,255,Cko,6,8,B,,f,0,0,0,,1,0,0,0,0,0,30,5,1,1,2023-07-19T09:20:42,230,0
2023-07-26,3378,-28,-84,S28W84,236,235,50,Hax,1,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-19T09:20:01,231,0
2023-07-26,3377,-9,-49,S09W49,201,200,230,Dao,4,3,B,,f,0,0,0,,0,0,0,0,0,,25,5,1,1,2023-07-17T16:14:07,232,0
2023-07-26,3376,23,-82,N23W82,234,233,120,Dao,6,7,B,,f,6,3,0,,6,2,0,0,0,0,25,5,1,5,2023-07-17T16:12:29,233,0
2023-07-26,3374,-8,-96,S08W96,248,247,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-14T18:18:50,234,0
2023-07-26,3373,8,-100,N08W0*,252,251,150,Dao,7,3,B,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-14T18:17:24,235,0
2023-07-25,3384,-14,54,S14E54,111,,10,Bxo,6,4,B,,f,0,0,0,,0,0,0,0,0,0,5,1,1,1,2023-07-25T15:26:39,236,0
2023-07-25,3383,14,5,N14E05,160,159,10,Bxo,3,3,B,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-24T18:56:26,237,0
2023-07-25,3382,18,-5,N18W05,170,169,20,Hax,2,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-24T18:54:54,238,0
2023-07-25,3381,-18,-71,S18W71,236,236,10,Axx,2,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-24T04:01:15,239,0
2023-07-25,3380,-11,39,S11E39,126,125,230,Cao,5,7,B,,f,3,1,0,,2,1,0,0,0,0,20,5,1,1,2023-07-23T05:26:04,240,0
2023-07-25,3379,14,-10,N14W10,175,174,260,Dko,6,8,B,,f,0,0,0,,0,0,0,0,0,0,35,10,1,1,2023-07-19T09:20:42,241,0
2023-07-25,3378,-28,-70,S28W70,235,235,40,Hax,2,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-19T09:20:01,242,0
2023-07-25,3377,-9,-35,S09W35,200,199,260,Dho,5,3,B,,f,0,0,0,,0,0,0,0,0,,35,5,1,1,2023-07-17T16:14:07,243,0
2023-07-25,3376,23,-68,N23W68,233,232,120,Dai,5,6,B,,f,2,1,0,,12,0,1,0,0,0,45,10,5,1,2023-07-17T16:12:29,244,0
2023-07-25,3374,-8,-82,S08W82,247,246,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-14T18:18:50,245,0
2023-07-25,3373,8,-86,N08W86,251,250,150,Dao,7,3,B,,f,1,0,0,,0,0,0,0,0,0,25,5,1,1,2023-07-14T18:17:24,246,0
2023-07-25,3372,24,-105,N24W0*,270,270,120,Hsx,2,1,A,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-11T19:03:56,247,0
2023-07-24,3383,14,20,N14E20,159,,5,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-24T18:56:26,248,0
2023-07-24,3382,19,10,N19E10,169,,10,Hsx,2,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-24T18:54:54,249,0
2023-07-24,3381,-18,-57,S18W57,236,,10,Bxo,3,4,B,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-24T04:01:15,250,0
2023-07-24,3380,-11,54,S11E54,125,123,120,Cao,6,6,B,,f,2,0,0,,6,0,0,0,0,0,20,1,1,1,2023-07-23T05:26:04,251,0
2023-07-24,3379,14,5,N14E05,174,169,280,Dko,10,5,B,,f,1,0,0,,3,0,1,0,0,0,40,10,5,1,2023-07-19T09:20:42,252,0
2023-07-24,3378,-26,-56,S26W56,235,234,30,Hax,2,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-19T09:20:01,253,0
2023-07-24,3377,-9,-21,S09W21,199,198,260,Dho,8,5,B,,f,0,0,0,,0,0,0,0,0,,25,5,1,1,2023-07-17T16:14:07,254,0
2023-07-24,3376,23,-53,N23W53,232,231,70,Dao,4,4,B,,f,0,0,0,,12,0,0,0,0,0,25,5,1,5,2023-07-17T16:12:29,255,0
2023-07-24,3374,-8,-67,S08W67,246,245,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-14T18:18:50,256,0
2023-07-24,3373,8,-71,N08W71,250,249,240,Eao,11,13,BG,,f,3,0,0,,4,0,0,0,0,0,35,10,5,1,2023-07-14T18:17:24,257,0
2023-07-24,3372,24,-91,N24W91,270,270,120,Hsx,2,1,A,,f,2,0,0,,3,0,0,0,0,0,45,20,0,0,2023-07-11T19:03:56,258,0
2023-07-23,3380,-11,69,S11E69,123,,60,Cso,3,4,B,,f,1,0,0,,1,0,0,0,0,0,15,1,1,1,2023-07-23T05:26:04,259,0
2023-07-23,3379,16,23,N16E23,169,170,280,Fho,17,10,BG,,f,1,0,0,,1,0,0,0,0,0,40,10,1,1,2023-07-19T09:20:42,260,0
2023-07-23,3378,-26,-42,S26W42,234,232,40,Hax,2,2,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-19T09:20:01,261,0
2023-07-23,3377,-9,-6,S09W06,198,198,200,Dso,7,3,B,,f,0,0,0,,0,0,0,0,0,,25,5,1,1,2023-07-17T16:14:07,262,0
2023-07-23,3376,23,-39,N23W39,231,231,60,Hsx,2,1,A,,f,1,0,0,,4,0,1,0,0,0,15,1,1,1,2023-07-17T16:12:29,263,0
2023-07-23,3374,-8,-53,S08W53,245,245,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-14T18:18:50,264,0
2023-07-23,3373,9,-57,N09W57,249,248,400,Ekc,15,23,B,,f,1,0,0,,9,1,0,0,0,0,80,30,5,5,2023-07-14T18:17:24,265,0
2023-07-23,3372,24,-78,N24W78,270,269,260,Cko,13,4,B,,f,1,0,0,,0,1,0,0,0,0,55,20,1,1,2023-07-11T19:03:56,266,0
2023-07-23,3371,-15,-95,S15W95,287,286,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-11T08:30:23,267,0
2023-07-22,3379,16,35,N16E35,170,170,260,Fho,17,7,B,,f,0,0,0,,0,0,0,0,0,,35,5,1,1,2023-07-19T09:20:42,268,0
2023-07-22,3378,-26,-27,S26W27,232,232,40,Cso,8,4,B,,f,0,0,0,,0,0,0,0,0,,15,1,1,1,2023-07-19T09:20:01,269,0
2023-07-22,3377,-8,7,S08E07,198,198,200,Dao,7,4,B,,f,0,0,0,,1,0,0,0,0,0,25,5,1,1,2023-07-17T16:14:07,270,0
2023-07-22,3376,23,-26,N23W26,231,229,60,Hsx,3,1,A,,f,0,0,0,,0,0,0,0,0,,10,1,1,1,2023-07-17T16:12:29,271,0
2023-07-22,3374,-8,-40,S08W40,245,244,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-14T18:18:50,272,0
2023-07-22,3373,8,-43,N08W43,248,248,480,Ekc,15,20,B,,f,1,1,0,,1,1,0,0,0,0,80,30,5,5,2023-07-14T18:17:24,273,0
2023-07-22,3372,25,-64,N25W64,269,269,280,Eko,14,7,B,,f,2,1,0,,6,1,1,0,0,0,60,20,1,1,2023-07-11T19:03:56,274,0
2023-07-22,3371,-15,-81,S15W81,286,285,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-11T08:30:23,275,0
2023-07-22,3370,-15,-104,S15W0*,309,308,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-10T18:10:27,276,0
2023-07-21,3379,16,48,N16E48,170,169,270,Fho,17,8,B,,f,0,0,0,,0,0,0,0,0,,35,5,1,1,2023-07-19T09:20:42,277,0
2023-07-21,3378,-26,-14,S26W14,232,233,30,Cro,8,8,B,,f,0,0,0,,0,0,0,0,0,,15,1,1,1,2023-07-19T09:20:01,278,0
2023-07-21,3377,-9,20,S09E20,198,198,210,Dso,7,5,B,,f,0,0,0,,0,0,0,0,0,,25,5,1,1,2023-07-17T16:14:07,279,0
2023-07-21,3376,25,-11,N25W11,229,229,100,Cso,6,9,B,,f,0,0,0,,0,0,0,0,0,,20,1,1,1,2023-07-17T16:12:29,280,0
2023-07-21,3374,-8,-26,S08W26,244,244,,,,,,,f,0,0,0,,0,0,0,0,0,,1,1,1,1,2023-07-14T18:18:50,281,0
2023-07-21,3373,8,-30,N08W30,248,247,550,Ekc,14,22,BGD,,f,2,0,0,,5,0,0,0,0,0,80,35,5,5,2023-07-14T18:17:24,282,0
2023-07-21,3372,23,-51,N23W51,269,269,340,Eko,15,9,B,,f,0,0,0,,5,0,0,0,0,0,55,15,1,1,2023-07-11T19:03:56,283,0
2023-07-21,3371,-15,-67,S15W67,285,285,,,,,,,f,0,0,0,,0,0,0,0,0,,1,1,1,1,2023-07-11T08:30:23,284,0
2023-07-21,3370,-15,-90,S15W90,308,308,,,,,,,f,0,0,0,,0,0,0,0,0,,1,1,1,1,2023-07-10T18:10:27,285,0
2023-07-20,3379,16,63,N16E63,169,175,260,Fho,16,6,B,,f,1,0,0,,0,0,0,0,0,0,35,5,1,1,2023-07-19T09:20:42,286,0
2023-07-20,3378,-26,-1,S26W01,233,232,30,Cro,7,7,B,,f,0,0,0,,0,0,0,0,0,,15,1,1,1,2023-07-19T09:20:01,287,0
2023-07-20,3377,-9,34,S09E34,198,198,240,Dso,7,5,B,,f,1,0,0,,1,0,0,0,0,0,25,5,1,1,2023-07-17T16:14:07,288,0
2023-07-20,3376,25,3,N25E03,229,229,130,Dso,6,8,B,,f,0,0,0,,2,0,0,0,0,0,25,5,1,1,2023-07-17T16:12:29,289,0
2023-07-20,3375,13,-94,N13W94,326,324,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-17T16:09:42,290,0
2023-07-20,3374,-8,-12,S08W12,244,244,10,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-14T18:18:50,291,0
2023-07-20,3373,8,-15,N08W15,247,246,520,Ekc,14,21,BG,,f,2,0,0,,4,0,0,0,0,0,80,30,5,5,2023-07-14T18:17:24,292,0
2023-07-20,3372,23,-37,N23W37,269,269,380,Fko,16,13,BG,,f,1,0,0,,1,0,0,0,0,0,55,15,1,1,2023-07-11T19:03:56,293,0
2023-07-20,3371,-15,-53,S15W53,285,288,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-11T08:30:23,294,0
2023-07-20,3370,-15,-76,S15W76,308,307,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-10T18:10:27,295,0
2023-07-19,3379,16,70,N16E70,175,,180,Dso,10,3,B,,f,0,0,0,,0,0,0,0,0,,25,5,1,1,2023-07-19T09:20:42,296,0
2023-07-19,3378,-26,13,S26E13,232,,30,Dro,7,6,B,,f,0,0,0,,0,0,0,0,0,,15,1,1,1,2023-07-19T09:20:01,297,0
2023-07-19,3377,-9,47,S09E47,198,198,240,Dso,6,4,B,,f,0,0,0,,0,0,0,0,0,,20,1,1,1,2023-07-17T16:14:07,298,0
2023-07-19,3376,25,16,N25E16,229,228,150,Dso,7,7,B,,f,2,0,0,,3,0,0,0,0,0,35,5,1,1,2023-07-17T16:12:29,299,0
2023-07-19,3375,13,-80,N13W80,324,322,0,Axx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-17T16:09:42,300,0
2023-07-19,3374,-7,1,S07E01,244,243,10,Hrx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-14T18:18:50,301,0
2023-07-19,3373,8,-2,N08W02,246,244,550,Ekc,14,24,BG,,f,0,0,0,,0,0,0,0,0,,75,35,10,1,2023-07-14T18:17:24,302,0
2023-07-19,3372,24,-24,N24W24,269,270,500,Fho,17,15,B,,f,1,0,0,,2,0,0,0,0,0,55,10,1,5,2023-07-11T19:03:56,303,0
2023-07-19,3371,-15,-39,S15W39,288,291,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-11T08:30:23,304,0
2023-07-19,3370,-15,-62,S15W62,307,306,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-10T18:10:27,305,0
2023-07-19,3363,-21,-100,S21W0*,345,343,380,Hkx,7,3,A,,d,8,2,0,,3,0,0,0,0,0,0,0,0,0,2023-07-06T08:20:09,306,0
2023-07-18,3377,-9,60,S09E60,198,200,210,Dso,6,2,B,,f,0,0,0,,0,0,0,0,0,,15,1,1,1,2023-07-17T16:14:07,307,0
2023-07-18,3376,23,29,N23E29,228,228,180,Dso,7,15,BG,,f,1,0,0,,4,0,0,0,0,0,20,1,1,1,2023-07-17T16:12:29,308,0
2023-07-18,3375,12,-65,N12W65,322,324,0,Axx,0,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-17T16:09:42,309,0
2023-07-18,3374,-8,15,S08E15,243,244,20,Hrx,1,2,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-14T18:18:50,310,0
2023-07-18,3373,7,13,N07E13,244,246,500,Ekc,12,18,BG,,f,3,0,0,,6,0,0,0,0,0,75,15,5,1,2023-07-14T18:17:24,311,0
2023-07-18,3372,23,-12,N23W12,270,270,560,Fho,17,20,BG,,f,1,1,0,,3,0,0,0,0,0,75,20,5,5,2023-07-11T19:03:56,312,0
2023-07-18,3371,-15,-33,S15W33,291,290,0,Axx,0,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-11T08:30:23,313,0
2023-07-18,3370,-15,-48,S15W48,306,305,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-10T18:10:27,314,0
2023-07-18,3363,-21,-86,S21W86,343,345,380,Hkx,7,3,A,,f,2,0,0,,1,0,0,0,0,0,75,30,10,85,2023-07-06T08:20:09,315,0
2023-07-17,3377,-9,71,S09E71,200,,30,Dso,2,1,B,,f,1,0,0,,2,0,0,0,0,0,15,0,0,0,2023-07-17T16:14:07,316,0
2023-07-17,3376,24,43,N24E43,228,,30,Dro,5,11,B,,f,0,0,0,,0,0,0,0,0,0,10,0,0,0,2023-07-17T16:12:29,317,0
2023-07-17,3375,12,-53,N12W53,324,,20,Cro,3,4,B,,f,0,0,0,,0,0,0,0,0,,5,0,0,1,2023-07-17T16:09:42,318,0
2023-07-17,3374,-16,27,S16E27,244,244,30,Hrx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,0,0,0,2023-07-14T18:18:50,319,0
2023-07-17,3373,7,25,N07E25,246,246,450,Ekc,11,20,BD,,f,6,0,0,,6,0,0,0,0,0,85,25,10,1,2023-07-14T18:17:24,320,0
2023-07-17,3372,23,1,N23E01,270,272,700,Fho,16,21,BD,,f,2,0,0,,3,0,0,0,0,0,80,20,10,1,2023-07-11T19:03:56,321,0
2023-07-17,3371,-15,-19,S15W19,290,292,20,Hrx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,0,0,0,2023-07-11T08:30:23,322,0
2023-07-17,3370,-15,-34,S15W34,305,305,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-10T18:10:27,323,0
2023-07-17,3364,25,-93,N25W93,4,4,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-06T19:54:20,324,0
2023-07-17,3363,-22,-74,S22W74,345,344,700,Dko,9,10,BD,,f,5,2,0,,6,0,0,0,0,0,75,20,5,10,2023-07-06T08:20:09,325,0
2023-07-17,3362,-8,-101,S08W0*,12,12,,,,,,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-05T08:51:58,326,0
2023-07-16,3374,-8,41,S08E41,244,243,20,Hsx,1,1,A,,f,1,0,0,,0,0,0,0,0,0,5,1,1,1,2023-07-14T18:18:50,327,0
2023-07-16,3373,7,39,N07E39,246,246,240,Dai,10,20,B,,f,2,0,0,,1,0,0,0,0,0,55,20,1,1,2023-07-14T18:17:24,328,0
2023-07-16,3372,23,13,N23E13,272,272,700,Fko,16,18,BGD,,f,3,2,0,,5,1,0,0,0,0,65,30,5,5,2023-07-11T19:03:56,329,0
2023-07-16,3371,-15,-7,S15W07,292,291,20,Hrx,1,1,A,,f,0,0,0,,0,0,0,0,0,,5,1,1,1,2023-07-11T08:30:23,330,0
2023-07-16,3370,-15,-20,S15W20,305,304,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-10T18:10:27,331,0
2023-07-16,3367,10,-97,N10W97,22,21,80,Dao,10,4,B,,d,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-08T19:18:48,332,0
2023-07-16,3364,25,-79,N25W79,4,4,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-06T19:54:20,333,0
2023-07-16,3363,-22,-59,S22W59,344,346,720,Dko,10,9,BD,,f,9,1,0,,9,1,1,0,0,0,75,35,20,15,2023-07-06T08:20:09,334,0
2023-07-16,3362,-8,-87,S08W87,12,11,,,,,,,f,0,0,0,,0,0,0,0,0,,0,0,0,0,2023-07-05T08:51:58,335,0
