time_tag,k_index,record_Id,record_Id_0
,,0,
2023-08-08T04:37:00,1.6,1,0
2023-08-08T04:38:00,1.6,2,0
2023-08-08T04:39:00,1.6,3,0
2023-08-08T04:40:00,1.6,4,0
2023-08-08T04:41:00,1.6,5,0
2023-08-08T04:42:00,1.6,6,0
2023-08-08T04:43:00,1.6,7,0
2023-08-08T04:44:00,1.6,8,0
2023-08-08T04:45:00,1.6,9,0
2023-08-08T04:46:00,1.6,10,0
2023-08-08T04:47:00,1.6,11,0
2023-08-08T04:48:00,1.6,12,0
2023-08-08T04:49:00,1.6,13,0
2023-08-08T04:50:00,1.6,14,0
2023-08-08T04:51:00,1.8,15,0
2023-08-08T04:52:00,1.8,16,0
2023-08-08T04:53:00,1.8,17,0
2023-08-08T04:54:00,2,18,0
2023-08-08T04:55:00,2,19,0
2023-08-08T04:56:00,2,20,0
2023-08-08T04:57:00,2,21,0
2023-08-08T04:58:00,2,22,0
2023-08-08T04:59:00,2,23,0
2023-08-08T05:00:00,2,24,0
2023-08-08T05:01:00,2,25,0
2023-08-08T05:02:00,2,26,0
2023-08-08T05:03:00,2,27,0
2023-08-08T05:04:00,2,28,0
2023-08-08T05:05:00,2.0999999,29,0
2023-08-08T05:06:00,2,30,0
2023-08-08T05:07:00,2,31,0
2023-08-08T05:08:00,2,32,0
2023-08-08T05:09:00,2,33,0
2023-08-08T05:10:00,2,34,0
2023-08-08T05:11:00,2,35,0
2023-08-08T05:12:00,2,36,0
2023-08-08T05:13:00,2,37,0
2023-08-08T05:14:00,2,38,0
2023-08-08T05:15:00,2,39,0
2023-08-08T05:16:00,2,40,0
2023-08-08T05:17:00,2,41,0
2023-08-08T05:18:00,2,42,0
2023-08-08T05:19:00,2.0999999,43,0
2023-08-08T05:20:00,2.0999999,44,0
2023-08-08T05:21:00,2.0999999,45,0
2023-08-08T05:22:00,2.0999999,46,0
2023-08-08T05:23:00,2.0999999,47,0
2023-08-08T05:24:00,2.0999999,48,0
2023-08-08T05:25:00,2.0999999,49,0
2023-08-08T05:26:00,2.0999999,50,0
2023-08-08T05:27:00,2.0999999,51,0
2023-08-08T05:28:00,2.0999999,52,0
2023-08-08T05:29:00,2.0999999,53,0
2023-08-08T05:30:00,2.0999999,54,0
2023-08-08T05:31:00,2.0999999,55,0
2023-08-08T05:32:00,2.0999999,56,0
2023-08-08T05:33:00,2.0999999,57,0
2023-08-08T05:34:00,2.0999999,58,0
2023-08-08T05:35:00,2.0999999,59,0
2023-08-08T05:36:00,2.0999999,60,0
2023-08-08T05:37:00,2.0999999,61,0
2023-08-08T05:38:00,2.0999999,62,0
