time_tag,active,source,cadence,x_gci,y_gci,z_gci,vx_gci,vy_gci,vz_gci,x_gse,y_gse,z_gse,vx_gse,vy_gse,vz_gse,x_gsm,y_gsm,z_gsm,vx_gsm,vy_gsm,vz_gsm,record_Id,record_Id_0
,,,,,,,,,,,,,,,,,,,,,,0,
2023-08-15T06:00:00,true,ACE,3600,-1285567,917955,228879,,,,1588122,57402,-153072,,,,,,,,,,1,0
2023-08-15T06:00:00,false,DSCOVR,3600,-1206463,767686,214470,-0.231,-0.308,-0.07,1437241,115973,-108543,-0.008,0.387,0.058,1437241,68468,-143330,-0.008,0.381,-0.087,2,0
2023-08-15T05:00:00,true,ACE,3600,-1285088,918504,229201,,,,1588122,57402,-153072,,,,,,,,,,3,0
2023-08-15T05:00:00,false,DSCOVR,3600,-1205632,768794,214723,-0.231,-0.308,-0.07,1437189,115585,-108751,-0.008,0.387,0.058,1437189,73983,-140404,-0.008,0.384,-0.071,4,0
2023-08-15T04:00:00,true,ACE,3600,-1284609,919052,229524,,,,1588122,57402,-153072,,,,,,,,,,5,0
2023-08-15T04:00:00,false,DSCOVR,3600,-1204799,769900,214976,-0.231,-0.307,-0.07,1437136,115197,-108960,-0.008,0.387,0.058,1437136,79384,-137262,-0.008,0.387,-0.055,6,0
2023-08-15T03:00:00,true,ACE,3600,-1284129,919599,229847,,,,1588122,63780,-153072,,,,,,,,,,7,0
2023-08-15T03:00:00,false,DSCOVR,3600,-1203965,771006,215229,-0.232,-0.307,-0.07,1437083,114808,-109168,-0.008,0.387,0.058,1437083,84304,-134132,-0.008,0.389,-0.04,8,0
2023-08-15T02:00:00,true,ACE,3600,-1283649,920147,230169,,,,1588122,63780,-153072,,,,,,,,,,9,0
2023-08-15T02:00:00,false,DSCOVR,3600,-1203130,772111,215481,-0.232,-0.307,-0.07,1437030,114420,-109375,-0.007,0.387,0.058,1437030,88434,-131280,-0.007,0.39,-0.026,10,0
2023-08-15T01:00:00,true,ACE,3600,-1283167,920693,230492,,,,1588122,63780,-153072,,,,,,,,,,11,0
2023-08-15T01:00:00,false,DSCOVR,3600,-1202294,773216,215734,-0.233,-0.307,-0.07,1436977,114031,-109583,-0.007,0.387,0.058,1436977,91533,-128970,-0.007,0.391,-0.016,12,0
2023-08-15T00:00:00,true,ACE,3600,-1282686,921239,230815,,,,1588122,63780,-153072,,,,,,,,,,13,0
2023-08-15T00:00:00,false,DSCOVR,3600,-1201456,774319,215986,-0.233,-0.306,-0.07,1436923,113642,-109790,-0.007,0.387,0.058,1436923,93424,-127438,-0.007,0.391,-0.009,14,0
2023-08-14T23:00:00,true,ACE,3600,-1282203,921785,231137,,,,1588122,63780,-153072,,,,,,,,,,15,0
2023-08-14T23:00:00,false,DSCOVR,3600,-1200617,775422,216238,-0.233,-0.306,-0.07,1436870,113253,-109998,-0.007,0.387,0.058,1436870,93982,-126858,-0.007,0.391,-0.006,16,0
2023-08-14T22:00:00,true,ACE,3600,-1281720,922330,231460,,,,1588122,63780,-153072,,,,,,,,,,17,0
2023-08-14T22:00:00,false,DSCOVR,3600,-1199777,776524,216491,-0.234,-0.306,-0.07,1436816,112863,-110205,-0.007,0.387,0.057,1436816,93130,-127319,-0.007,0.391,-0.007,18,0
2023-08-14T21:00:00,true,ACE,3600,-1281236,922874,231783,,,,1588122,63780,-153072,,,,,,,,,,19,0
2023-08-14T21:00:00,false,DSCOVR,3600,-1198935,777626,216743,-0.234,-0.306,-0.07,1436762,112473,-110411,-0.007,0.387,0.057,1436762,90832,-128804,-0.007,0.391,-0.013,20,0
2023-08-14T20:00:00,true,ACE,3600,-1280752,923418,232106,,,,1588122,63780,-153072,,,,,,,,,,21,0
2023-08-14T20:00:00,false,DSCOVR,3600,-1198093,778726,216995,-0.234,-0.306,-0.07,1436708,112083,-110618,-0.007,0.387,0.057,1436708,87118,-131185,-0.007,0.391,-0.023,22,0
2023-08-14T19:00:00,true,ACE,3600,-1280267,923961,232428,,,,1588122,63780,-153072,,,,,,,,,,23,0
2023-08-14T19:00:00,false,DSCOVR,3600,-1197249,779826,217246,-0.235,-0.305,-0.07,1436653,111693,-110824,-0.007,0.387,0.057,1436653,82109,-134222,-0.007,0.39,-0.036,24,0
2023-08-14T18:00:00,true,ACE,3600,-1279781,924503,232751,,,,1588122,63780,-153072,,,,,,,,,,25,0
2023-08-14T18:00:00,false,DSCOVR,3600,-1196404,780925,217498,-0.235,-0.305,-0.07,1436599,111303,-111030,-0.006,0.387,0.057,1436599,76054,-137593,-0.006,0.388,-0.053,26,0
2023-08-14T17:00:00,true,ACE,3600,-1279294,925045,233074,,,,1588122,63780,-153072,,,,,,,,,,27,0
2023-08-14T17:00:00,false,DSCOVR,3600,-1195558,782023,217750,-0.235,-0.305,-0.07,1436544,110913,-111236,-0.006,0.387,0.057,1436544,69338,-140951,-0.006,0.385,-0.07,28,0
2023-08-14T16:00:00,true,ACE,3600,-1278807,925587,233397,,,,1588122,63780,-153072,,,,,,,,,,29,0
2023-08-14T16:00:00,false,DSCOVR,3600,-1194710,783120,218001,-0.236,-0.305,-0.07,1436489,110522,-111442,-0.006,0.387,0.057,1436489,62461,-143989,-0.006,0.381,-0.088,30,0
2023-08-14T15:00:00,true,ACE,3600,-1278320,926128,233720,,,,1588122,63780,-153072,,,,,,,,,,31,0
2023-08-14T15:00:00,false,DSCOVR,3600,-1193861,784217,218253,-0.236,-0.304,-0.07,1436434,110131,-111647,-0.006,0.387,0.057,1436434,55971,-146496,-0.006,0.378,-0.103,32,0
2023-08-14T14:00:00,true,ACE,3600,-1277831,926668,234043,,,,1588122,63780,-153072,,,,,,,,,,33,0
2023-08-14T14:00:00,false,DSCOVR,3600,-1193011,785312,218504,-0.236,-0.304,-0.07,1436378,109740,-111852,-0.006,0.387,0.057,1436378,50379,-148377,-0.006,0.374,-0.117,34,0
2023-08-14T13:00:00,true,ACE,3600,-1277342,927208,234366,,,,1588122,63780,-153072,,,,,,,,,,35,0
2023-08-14T13:00:00,false,DSCOVR,3600,-1192160,786407,218755,-0.237,-0.304,-0.07,1436323,109349,-112057,-0.006,0.387,0.057,1436323,46091,-149632,-0.006,0.371,-0.126,36,0
2023-08-14T12:00:00,true,ACE,3600,-1276853,927747,234689,,,,1588122,63780,-153072,,,,,,,,,,37,0
2023-08-14T12:00:00,false,DSCOVR,3600,-1191308,787501,219006,-0.237,-0.304,-0.07,1436267,108958,-112262,-0.006,0.387,0.057,1436267,43370,-150312,-0.006,0.369,-0.132,38,0
2023-08-14T11:00:00,true,ACE,3600,-1276362,928286,235012,,,,1588122,63780,-153072,,,,,,,,,,39,0
2023-08-14T11:00:00,false,DSCOVR,3600,-1190454,788595,219257,-0.237,-0.304,-0.07,1436211,108566,-112466,-0.005,0.387,0.057,1436211,42335,-150477,-0.005,0.368,-0.133,40,0
2023-08-14T10:00:00,true,ACE,3600,-1275871,928824,235335,,,,1588122,63780,-153072,,,,,,,,,,41,0
2023-08-14T10:00:00,false,DSCOVR,3600,-1189600,789687,219508,-0.238,-0.303,-0.07,1436155,108175,-112671,-0.005,0.387,0.057,1436155,42974,-150166,-0.005,0.369,-0.131,42,0
2023-08-14T09:00:00,true,ACE,3600,-1275380,929361,235658,,,,1588122,63780,-153072,,,,,,,,,,43,0
2023-08-14T09:00:00,false,DSCOVR,3600,-1188744,790779,219759,-0.238,-0.303,-0.07,1436099,107783,-112875,-0.005,0.387,0.057,1436099,45167,-149392,-0.005,0.371,-0.124,44,0
2023-08-14T08:00:00,true,ACE,3600,-1274888,929898,235981,,,,1588122,63780,-153072,,,,,,,,,,45,0
2023-08-14T08:00:00,false,DSCOVR,3600,-1187886,791870,220010,-0.238,-0.303,-0.07,1436042,107391,-113079,-0.005,0.387,0.057,1436042,48699,-148149,-0.005,0.374,-0.115,46,0
2023-08-14T07:00:00,true,ACE,3600,-1274395,930434,236304,,,,1588122,70158,-153072,,,,,,,,,,47,0
2023-08-14T07:00:00,false,DSCOVR,3600,-1187028,792960,220260,-0.239,-0.303,-0.07,1435986,106999,-113282,-0.005,0.387,0.057,1435986,53276,-146436,-0.005,0.378,-0.102,48,0
2023-08-14T06:00:00,true,ACE,3600,-1273901,930970,236627,,,,1588122,70158,-153072,,,,,,,,,,49,0
2023-08-14T06:00:00,false,DSCOVR,3600,-1186169,794049,220511,-0.239,-0.302,-0.07,1435929,106607,-113486,-0.005,0.388,0.056,1435929,58543,-144280,-0.005,0.382,-0.087,50,0
2023-08-14T05:00:00,true,ACE,3600,-1273407,931505,236950,,,,1588122,70158,-153072,,,,,,,,,,51,0
2023-08-14T05:00:00,false,DSCOVR,3600,-1185308,795137,220761,-0.239,-0.302,-0.07,1435872,106214,-113689,-0.005,0.388,0.056,1435872,64109,-141763,-0.005,0.385,-0.071,52,0
2023-08-14T04:00:00,true,ACE,3600,-1272913,932039,237273,,,,1588122,70158,-153072,,,,,,,,,,53,0
2023-08-14T04:00:00,false,DSCOVR,3600,-1184446,796225,221011,-0.24,-0.302,-0.069,1435814,105821,-113892,-0.005,0.388,0.056,1435814,69574,-139029,-0.005,0.388,-0.055,54,0
2023-08-14T03:00:00,true,ACE,3600,-1272417,932573,237596,,,,1588122,70158,-153072,,,,,,,,,,55,0
2023-08-14T03:00:00,false,DSCOVR,3600,-1183583,797311,221261,-0.24,-0.302,-0.069,1435757,105429,-114095,-0.004,0.388,0.056,1435757,74572,-136279,-0.004,0.39,-0.04,56,0
2023-08-14T02:00:00,true,ACE,3600,-1271922,933106,237919,,,,1588122,70158,-153072,,,,,,,,,,57,0
2023-08-14T02:00:00,false,DSCOVR,3600,-1182719,798397,221511,-0.24,-0.301,-0.069,1435700,105036,-114297,-0.004,0.388,0.056,1435700,78782,-133753,-0.004,0.391,-0.026,58,0
2023-08-14T01:00:00,true,ACE,3600,-1271425,933639,238242,,,,1588122,70158,-153072,,,,,,,,,,59,0
2023-08-14T01:00:00,false,DSCOVR,3600,-1181854,799482,221761,-0.241,-0.301,-0.069,1435642,104643,-114499,-0.004,0.388,0.056,1435642,81952,-131697,-0.004,0.391,-0.016,60,0
2023-08-14T00:00:00,true,ACE,3600,-1270930,934167,238569,,,,1588122,70158,-153072,,,,,,,,,,61,0
2023-08-14T00:00:00,false,DSCOVR,3600,-1180987,800566,222011,-0.241,-0.301,-0.069,1435584,104250,-114701,-0.004,0.388,0.056,1435584,83895,-130331,-0.004,0.392,-0.009,62,0
2023-08-13T23:00:00,true,ACE,3600,-1270432,934699,238892,,,,1588122,70158,-153072,,,,,,,,,,63,0
2023-08-13T23:00:00,false,DSCOVR,3600,-1180119,801649,222260,-0.241,-0.301,-0.069,1435526,103857,-114903,-0.004,0.388,0.056,1435526,84476,-129818,-0.004,0.392,-0.006,64,0
2023-08-13T22:00:00,true,ACE,3600,-1269934,935229,239215,,,,1588122,70158,-153072,,,,,,,,,,65,0
2023-08-13T22:00:00,false,DSCOVR,3600,-1179251,802732,222510,-0.242,-0.301,-0.069,1435468,103463,-115105,-0.004,0.388,0.056,1435468,83611,-130242,-0.004,0.392,-0.007,66,0
2023-08-13T21:00:00,true,ACE,3600,-1269435,935760,239538,,,,1588122,70158,-153072,,,,,,,,,,67,0
2023-08-13T21:00:00,false,DSCOVR,3600,-1178381,803813,222759,-0.242,-0.3,-0.069,1435409,103070,-115306,-0.004,0.388,0.056,1435409,81267,-131585,-0.004,0.392,-0.013,68,0
2023-08-13T20:00:00,true,ACE,3600,-1268936,936289,239862,,,,1588122,70158,-153072,,,,,,,,,,69,0
2023-08-13T20:00:00,false,DSCOVR,3600,-1177509,804894,223009,-0.242,-0.3,-0.069,1435351,102676,-115507,-0.004,0.388,0.056,1435351,77477,-133723,-0.004,0.391,-0.023,70,0
2023-08-13T19:00:00,true,ACE,3600,-1268436,936819,240185,,,,1588122,70158,-153072,,,,,,,,,,71,0
2023-08-13T19:00:00,false,DSCOVR,3600,-1176637,805974,223258,-0.242,-0.3,-0.069,1435292,102282,-115708,-0.004,0.388,0.056,1435292,72374,-136426,-0.004,0.39,-0.036,72,0
2023-08-13T18:00:00,true,ACE,3600,-1267935,937347,240508,,,,1588122,70158,-153072,,,,,,,,,,73,0
2023-08-13T18:00:00,false,DSCOVR,3600,-1175764,807053,223507,-0.243,-0.3,-0.069,1435233,101889,-115909,-0.003,0.388,0.056,1435233,66220,-139395,-0.003,0.388,-0.053,74,0
2023-08-13T17:00:00,true,ACE,3600,-1267434,937875,240831,,,,1588122,70158,-153072,,,,,,,,,,75,0
2023-08-13T17:00:00,false,DSCOVR,3600,-1174889,808131,223755,-0.243,-0.299,-0.069,1435174,101495,-116109,-0.003,0.388,0.056,1435174,59417,-142310,-0.003,0.385,-0.07,76,0
2023-08-13T16:00:00,true,ACE,3600,-1266932,938402,241154,,,,1588122,70158,-153072,,,,,,,,,,77,0
2023-08-13T16:00:00,false,DSCOVR,3600,-1174014,809208,224004,-0.243,-0.299,-0.069,1435115,101101,-116310,-0.003,0.388,0.056,1435115,52473,-144899,-0.003,0.382,-0.088,78,0
2023-08-13T15:00:00,true,ACE,3600,-1266429,938929,241477,,,,1588122,70158,-153072,,,,,,,,,,79,0
2023-08-13T15:00:00,false,DSCOVR,3600,-1173137,810284,224253,-0.244,-0.299,-0.069,1435056,100706,-116510,-0.003,0.388,0.056,1435056,45943,-146988,-0.003,0.378,-0.104,80,0
2023-08-13T14:00:00,true,ACE,3600,-1265926,939455,241800,,,,1588122,70158,-153072,,,,,,,,,,81,0
2023-08-13T14:00:00,false,DSCOVR,3600,-1172259,811360,224501,-0.244,-0.299,-0.069,1434996,100312,-116709,-0.003,0.388,0.055,1434996,40335,-148515,-0.003,0.374,-0.117,82,0
2023-08-13T13:00:00,true,ACE,3600,-1265423,939980,242123,,,,1588122,70158,-153072,,,,,,,,,,83,0
2023-08-13T13:00:00,false,DSCOVR,3600,-1171380,812434,224750,-0.244,-0.298,-0.069,1434936,99918,-116909,-0.003,0.388,0.055,1434936,36048,-149505,-0.003,0.371,-0.126,84,0
2023-08-13T12:00:00,true,ACE,3600,-1264919,940505,242446,,,,1588122,70158,-153072,,,,,,,,,,85,0
2023-08-13T12:00:00,false,DSCOVR,3600,-1170500,813508,224998,-0.245,-0.298,-0.069,1434876,99523,-117108,-0.003,0.388,0.055,1434876,33337,-150026,-0.003,0.369,-0.132,86,0
2023-08-13T11:00:00,true,ACE,3600,-1264414,941029,242769,,,,1588122,76536,-153072,,,,,,,,,,87,0
2023-08-13T11:00:00,false,DSCOVR,3600,-1169618,814581,225246,-0.245,-0.298,-0.069,1434816,99129,-117307,-0.003,0.388,0.055,1434816,32314,-150144,-0.003,0.368,-0.134,88,0
2023-08-13T10:00:00,true,ACE,3600,-1263909,941553,243092,,,,1588122,76536,-153072,,,,,,,,,,89,0
2023-08-13T10:00:00,false,DSCOVR,3600,-1168736,815653,225494,-0.245,-0.298,-0.069,1434756,98734,-117506,-0.002,0.388,0.055,1434756,32964,-149898,-0.002,0.369,-0.131,90,0
2023-08-13T09:00:00,true,ACE,3600,-1263403,942076,243416,,,,1588122,76536,-153072,,,,,,,,,,91,0
2023-08-13T09:00:00,false,DSCOVR,3600,-1167853,816724,225742,-0.246,-0.297,-0.069,1434696,98340,-117705,-0.002,0.388,0.055,1434696,35166,-149293,-0.002,0.371,-0.125,92,0
2023-08-13T08:00:00,true,ACE,3600,-1262896,942598,243739,,,,1588122,76536,-153072,,,,,,,,,,93,0
2023-08-13T08:00:00,false,DSCOVR,3600,-1166968,817794,225989,-0.246,-0.297,-0.069,1434636,97945,-117903,-0.002,0.388,0.055,1434636,38709,-148310,-0.002,0.375,-0.115,94,0
2023-08-13T07:00:00,true,ACE,3600,-1262389,943120,244062,,,,1588122,76536,-153072,,,,,,,,,,95,0
2023-08-13T07:00:00,false,DSCOVR,3600,-1166082,818863,226237,-0.246,-0.297,-0.069,1434575,97550,-118101,-0.002,0.388,0.055,1434575,43306,-146930,-0.002,0.378,-0.102,96,0
2023-08-13T06:00:00,true,ACE,3600,-1261882,943641,244385,,,,1588122,76536,-153072,,,,,,,,,,97,0
2023-08-13T06:00:00,false,DSCOVR,3600,-1165196,819932,226484,-0.246,-0.297,-0.069,1434514,97155,-118299,-0.002,0.388,0.055,1434514,48605,-145159,-0.002,0.382,-0.087,98,0
2023-08-13T05:00:00,true,ACE,3600,-1261374,944162,244708,,,,1588122,76536,-153072,,,,,,,,,,99,0
2023-08-13T05:00:00,false,DSCOVR,3600,-1164308,820999,226732,-0.247,-0.296,-0.069,1434453,96760,-118497,-0.002,0.388,0.055,1434453,54221,-143052,-0.002,0.385,-0.071,100,0
2023-08-13T04:00:00,true,ACE,3600,-1260865,944682,245031,,,,1588122,76536,-153072,,,,,,,,,,101,0
2023-08-13T04:00:00,false,DSCOVR,3600,-1163419,822066,226979,-0.247,-0.296,-0.069,1434392,96365,-118694,-0.002,0.388,0.055,1434392,59753,-140727,-0.002,0.388,-0.055,102,0
2023-08-13T03:00:00,true,ACE,3600,-1260356,945201,245354,,,,1588122,76536,-153072,,,,,,,,,,103,0
2023-08-13T03:00:00,false,DSCOVR,3600,-1162529,823131,227226,-0.247,-0.296,-0.069,1434331,95970,-118891,-0.002,0.388,0.055,1434331,64827,-138357,-0.002,0.39,-0.039,104,0
2023-08-13T02:00:00,true,ACE,3600,-1259846,945720,245677,,,,1588122,76536,-153072,,,,,,,,,,105,0
2023-08-13T02:00:00,false,DSCOVR,3600,-1161638,824196,227473,-0.248,-0.296,-0.069,1434270,95574,-119088,-0.001,0.388,0.055,1434270,69117,-136159,-0.001,0.391,-0.026,106,0
2023-08-13T01:00:00,true,ACE,3600,-1259336,946238,246000,,,,1588122,76536,-153072,,,,,,,,,,107,0
2023-08-13T01:00:00,false,DSCOVR,3600,-1160746,825260,227720,-0.248,-0.295,-0.069,1434208,95179,-119285,-0.001,0.388,0.055,1434208,72359,-134358,-0.001,0.391,-0.016,108,0
2023-08-13T00:00:00,true,ACE,3600,-1258825,946755,246323,,,,1588122,76536,-153072,,,,,,,,,,109,0
2023-08-13T00:00:00,false,DSCOVR,3600,-1159853,826323,227966,-0.248,-0.295,-0.068,1434147,94784,-119481,-0.001,0.388,0.055,1434147,74353,-133159,-0.001,0.392,-0.008,110,0
2023-08-12T23:00:00,true,ACE,3600,-1258314,947272,246646,,,,1588122,76536,-153072,,,,,,,,,,111,0
2023-08-12T23:00:00,false,DSCOVR,3600,-1158958,827385,228213,-0.249,-0.295,-0.068,1434085,94389,-119677,-0.001,0.388,0.054,1434085,74958,-132714,-0.001,0.392,-0.006,112,0
2023-08-12T22:00:00,true,ACE,3600,-1257802,947788,246969,,,,1588122,76536,-153072,,,,,,,,,,113,0
2023-08-12T22:00:00,false,DSCOVR,3600,-1158063,828446,228459,-0.249,-0.295,-0.068,1434023,93993,-119873,-0.001,0.388,0.054,1434023,74084,-133101,-0.001,0.392,-0.007,114,0
2023-08-12T21:00:00,true,ACE,3600,-1257289,948304,247292,,,,1588122,76536,-153072,,,,,,,,,,115,0
2023-08-12T21:00:00,false,DSCOVR,3600,-1157167,829506,228705,-0.249,-0.294,-0.068,1433961,93598,-120069,-0.001,0.388,0.054,1433961,71695,-134301,-0.001,0.391,-0.013,116,0
2023-08-12T20:00:00,true,ACE,3600,-1256776,948819,247615,,,,1588122,76536,-153072,,,,,,,,,,117,0
2023-08-12T20:00:00,false,DSCOVR,3600,-1156269,830565,228951,-0.249,-0.294,-0.068,1433899,93202,-120265,-0.001,0.388,0.054,1433899,67833,-136194,-0.001,0.391,-0.023,118,0
2023-08-12T19:00:00,true,ACE,3600,-1256263,949333,247938,,,,1588122,76536,-153072,,,,,,,,,,119,0
2023-08-12T19:00:00,false,DSCOVR,3600,-1155371,831624,229197,-0.25,-0.294,-0.068,1433837,92807,-120460,-0.001,0.388,0.054,1433837,62640,-138564,-0.001,0.39,-0.036,120,0
2023-08-12T18:00:00,true,ACE,3600,-1255749,949847,248261,,,,1581744,76536,-153072,,,,,,,,,,121,0
2023-08-12T18:00:00,false,DSCOVR,3600,-1154471,832681,229443,-0.25,-0.294,-0.068,1433774,92411,-120655,-0.001,0.388,0.054,1433774,56392,-141129,-0.001,0.388,-0.053,122,0
2023-08-12T17:00:00,true,ACE,3600,-1255234,950360,248584,,,,1581744,76536,-146694,,,,,,,,,,123,0
2023-08-12T17:00:00,false,DSCOVR,3600,-1153571,833737,229689,-0.25,-0.293,-0.068,1433712,92016,-120850,0,0.388,0.054,1433712,49505,-143599,0,0.385,-0.07,124,0
2023-08-12T16:00:00,true,ACE,3600,-1254719,950872,248907,,,,1581744,76536,-146694,,,,,,,,,,125,0
2023-08-12T16:00:00,false,DSCOVR,3600,-1152669,834793,229934,-0.251,-0.293,-0.068,1433649,91620,-121044,0,0.388,0.054,1433649,42501,-145738,0,0.382,-0.088,126,0
2023-08-12T15:00:00,true,ACE,3600,-1254204,951384,249230,,,,1581744,82914,-146694,,,,,,,,,,127,0
2023-08-12T15:00:00,false,DSCOVR,3600,-1151766,835848,230180,-0.251,-0.293,-0.068,1433586,91224,-121238,0,0.388,0.054,1433586,35936,-147408,0,0.378,-0.104,128,0
2023-08-12T14:00:00,true,ACE,3600,-1253688,951895,249553,,,,1581744,82914,-146694,,,,,,,,,,129,0
2023-08-12T14:00:00,false,DSCOVR,3600,-1150863,836901,230425,-0.251,-0.293,-0.068,1433523,90828,-121432,0,0.388,0.054,1433523,30315,-148582,0,0.374,-0.117,130,0
2023-08-12T13:00:00,true,ACE,3600,-1253171,952406,249876,,,,1581744,82914,-146694,,,,,,,,,,131,0
2023-08-12T13:00:00,false,DSCOVR,3600,-1149958,837954,230670,-0.251,-0.292,-0.068,1433460,90433,-121626,0,0.388,0.054,1433460,26033,-149310,0,0.371,-0.126,132,0
2023-08-12T12:00:00,true,ACE,3600,-1252654,952916,250199,,,,1581744,82914,-146694,,,,,,,,,,133,0
2023-08-12T12:00:00,false,DSCOVR,3600,-1149052,839006,230915,-0.252,-0.292,-0.068,1433397,90037,-121820,0,0.388,0.054,1433397,23334,-149674,0,0.369,-0.132,134,0
2023-08-12T11:00:00,true,ACE,3600,-1252137,953425,250522,,,,1581744,82914,-146694,,,,,,,,,,135,0
2023-08-12T11:00:00,false,DSCOVR,3600,-1148146,840057,231160,-0.252,-0.292,-0.068,1433334,89641,-122013,0,0.388,0.054,1433334,22324,-149748,0,0.368,-0.134,136,0
2023-08-12T10:00:00,true,ACE,3600,-1251619,953934,250845,,,,1581744,82914,-146694,,,,,,,,,,137,0
2023-08-12T10:00:00,false,DSCOVR,3600,-1147238,841106,231405,-0.252,-0.292,-0.068,1433271,89245,-122206,0,0.388,0.054,1433271,22984,-149569,0,0.369,-0.131,138,0
2023-08-12T09:00:00,true,ACE,3600,-1251100,954442,251168,,,,1581744,82914,-146694,,,,,,,,,,139,0
2023-08-12T09:00:00,false,DSCOVR,3600,-1146329,842155,231649,-0.253,-0.291,-0.068,1433207,88850,-122399,0,0.388,0.054,1433207,25196,-149134,0,0.371,-0.124,140,0
2023-08-12T08:00:00,true,ACE,3600,-1250581,954949,251491,,,,1581744,82914,-146694,,,,,,,,,,141,0
2023-08-12T08:00:00,false,DSCOVR,3600,-1145420,843203,231894,-0.253,-0.291,-0.068,1433144,88454,-122592,0.001,0.388,0.053,1433144,28751,-148412,0.001,0.374,-0.114,142,0
2023-08-12T07:00:00,true,ACE,3600,-1250062,955456,251813,,,,1581744,82914,-146694,,,,,,,,,,143,0
2023-08-12T07:00:00,false,DSCOVR,3600,-1144509,844250,232138,-0.253,-0.291,-0.068,1433080,88058,-122784,0.001,0.388,0.053,1433080,33367,-147366,0.001,0.378,-0.102,144,0
2023-08-12T06:00:00,true,ACE,3600,-1249542,955962,252136,,,,1581744,82914,-146694,,,,,,,,,,145,0
2023-08-12T06:00:00,false,DSCOVR,3600,-1143597,845297,232382,-0.253,-0.29,-0.068,1433016,87662,-122976,0.001,0.388,0.053,1433016,38701,-145980,0.001,0.382,-0.087,146,0
2023-08-12T05:00:00,true,ACE,3600,-1249021,956468,252459,,,,1581744,82914,-146694,,,,,,,,,,147,0
2023-08-12T05:00:00,false,DSCOVR,3600,-1142685,846342,232626,-0.254,-0.29,-0.068,1432952,87267,-123168,0.001,0.388,0.053,1432952,44365,-144283,0.001,0.385,-0.071,148,0
2023-08-12T04:00:00,true,ACE,3600,-1248500,956973,252782,,,,1581744,82914,-146694,,,,,,,,,,149,0
2023-08-12T04:00:00,false,DSCOVR,3600,-1141771,847386,232870,-0.254,-0.29,-0.068,1432888,86871,-123359,0.001,0.388,0.053,1432888,49963,-142365,0.001,0.387,-0.054,150,0
2023-08-12T03:00:00,true,ACE,3600,-1247979,957477,253105,,,,1581744,82914,-146694,,,,,,,,,,151,0
2023-08-12T03:00:00,false,DSCOVR,3600,-1140856,848429,233113,-0.254,-0.29,-0.068,1432824,86475,-123551,0.001,0.388,0.053,1432824,55113,-140375,0.001,0.389,-0.039,152,0
2023-08-12T02:00:00,true,ACE,3600,-1247457,957981,253428,,,,1581744,82914,-146694,,,,,,,,,,153,0
2023-08-12T02:00:00,false,DSCOVR,3600,-1139941,849471,233357,-0.254,-0.289,-0.068,1432760,86079,-123742,0.001,0.388,0.053,1432760,59482,-138505,0.001,0.39,-0.026,154,0
2023-08-12T01:00:00,true,ACE,3600,-1246935,958484,253750,,,,1581744,82914,-146694,,,,,,,,,,155,0
2023-08-12T01:00:00,false,DSCOVR,3600,-1139024,850513,233600,-0.255,-0.289,-0.068,1432696,85684,-123933,0.001,0.388,0.053,1432696,62796,-136959,0.001,0.391,-0.015,156,0
2023-08-12T00:00:00,true,ACE,3600,-1246412,958986,254073,,,,1581744,82914,-146694,,,,,,,,,,157,0
2023-08-12T00:00:00,false,DSCOVR,3600,-1138107,851553,233844,-0.255,-0.289,-0.068,1432631,85288,-124123,0.001,0.388,0.053,1432631,64843,-135926,0.001,0.391,-0.008,158,0
2023-08-11T23:00:00,true,ACE,3600,-1245889,959488,254396,,,,1581744,82914,-146694,,,,,,,,,,159,0
2023-08-11T23:00:00,false,DSCOVR,3600,-1137188,852592,234087,-0.255,-0.289,-0.068,1432567,84892,-124313,0.001,0.388,0.053,1432567,65474,-135550,0.001,0.391,-0.005,160,0
2023-08-11T22:00:00,true,ACE,3600,-1245365,959989,254719,,,,1581744,82914,-146694,,,,,,,,,,161,0
2023-08-11T22:00:00,false,DSCOVR,3600,-1136269,853631,234330,-0.256,-0.288,-0.067,1432502,84497,-124504,0.002,0.388,0.053,1432502,64592,-135900,0.002,0.391,-0.007,162,0
2023-08-11T21:00:00,true,ACE,3600,-1244841,960490,255041,,,,1581744,82914,-146694,,,,,,,,,,163,0
2023-08-11T21:00:00,false,DSCOVR,3600,-1135348,854668,234573,-0.256,-0.288,-0.067,1432437,84101,-124693,0.002,0.388,0.053,1432437,62162,-136957,0.002,0.391,-0.013,164,0
2023-08-11T20:00:00,true,ACE,3600,-1244316,960990,255364,,,,1581744,82914,-146694,,,,,,,,,,165,0
2023-08-11T20:00:00,false,DSCOVR,3600,-1134427,855705,234815,-0.256,-0.288,-0.067,1432373,83705,-124883,0.002,0.387,0.053,1432373,58230,-138606,0.002,0.39,-0.023,166,0
2023-08-11T19:00:00,true,ACE,3600,-1243791,961489,255687,,,,1581744,89292,-146694,,,,,,,,,,167,0
2023-08-11T19:00:00,false,DSCOVR,3600,-1133504,856740,235058,-0.256,-0.288,-0.067,1432308,83310,-125072,0.002,0.387,0.053,1432308,52950,-140641,0.002,0.389,-0.036,168,0
2023-08-11T18:00:00,true,ACE,3600,-1243266,961987,256010,,,,1581744,89292,-146694,,,,,,,,,,169,0
