time_tag,dst,record_Id,record_Id_0
,,0,
2023-08-09T02:59:00,-12.5593,1,0
2023-08-09T03:00:00,-12.6983,2,0
2023-08-09T03:01:00,-12.825,3,0
2023-08-09T03:02:00,-12.7426,4,0
2023-08-09T03:03:00,-12.4328,5,0
2023-08-09T03:04:00,-12.2054,6,0
2023-08-09T03:05:00,-12.027,7,0
2023-08-09T03:06:00,-11.9163,8,0
2023-08-09T03:07:00,-11.9778,9,0
2023-08-09T03:08:00,-12.1012,10,0
2023-08-09T03:09:00,-12.0905,11,0
2023-08-09T03:10:00,-12.2128,12,0
2023-08-09T03:11:00,-12.6191,13,0
2023-08-09T03:12:00,-13.0883,14,0
2023-08-09T03:13:00,-13.4417,15,0
2023-08-09T03:14:00,-13.5874,16,0
2023-08-09T03:15:00,-13.8345,17,0
2023-08-09T03:16:00,-13.7474,18,0
2023-08-09T03:17:00,-13.6496,19,0
2023-08-09T03:18:00,-13.5535,20,0
2023-08-09T03:19:00,-13.4099,21,0
2023-08-09T03:20:00,-13.3037,22,0
2023-08-09T03:21:00,-13.3871,23,0
2023-08-09T03:22:00,-13.5859,24,0
2023-08-09T03:23:00,-13.6973,25,0
2023-08-09T03:24:00,-13.7009,26,0
2023-08-09T03:25:00,-13.6113,27,0
2023-08-09T03:26:00,-13.2675,28,0
2023-08-09T03:27:00,-12.7547,29,0
2023-08-09T03:28:00,-12.4626,30,0
2023-08-09T03:29:00,-12.5827,31,0
2023-08-09T03:30:00,-12.7644,32,0
2023-08-09T03:31:00,-12.6129,33,0
2023-08-09T03:32:00,-12.2668,34,0
2023-08-09T03:33:00,-12.1783,35,0
2023-08-09T03:34:00,-12.4131,36,0
2023-08-09T03:35:00,-12.5732,37,0
2023-08-09T03:36:00,-12.6678,38,0
2023-08-09T03:37:00,-12.797,39,0
2023-08-09T03:38:00,-12.8613,40,0
2023-08-09T03:39:00,-12.7517,41,0
2023-08-09T03:40:00,-12.6103,42,0
2023-08-09T03:41:00,-12.5181,43,0
2023-08-09T03:42:00,-12.4397,44,0
2023-08-09T03:43:00,-12.2956,45,0
2023-08-09T03:44:00,-12.1989,46,0
2023-08-09T03:45:00,-12.3462,47,0
2023-08-09T03:46:00,-12.5748,48,0
2023-08-09T03:47:00,-12.7839,49,0
2023-08-09T03:48:00,-12.8805,50,0
2023-08-09T03:49:00,-12.8349,51,0
2023-08-09T03:50:00,-12.7759,52,0
2023-08-09T03:51:00,-13.0668,53,0
2023-08-09T03:52:00,-13.2663,54,0
2023-08-09T03:53:00,-13.2087,55,0
2023-08-09T03:54:00,-13.304,56,0
2023-08-09T03:55:00,-13.5305,57,0
2023-08-09T03:56:00,-13.7818,58,0
2023-08-09T03:57:00,-13.978,59,0
2023-08-09T03:58:00,-14.0181,60,0
2023-08-09T03:59:00,-14.0458,61,0
2023-08-09T04:00:00,-14.0568,62,0
2023-08-09T04:01:00,-14.3736,63,0
2023-08-09T04:02:00,-14.7089,64,0
2023-08-09T04:03:00,-14.8749,65,0
2023-08-09T04:04:00,-14.8785,66,0
2023-08-09T04:05:00,-14.8616,67,0
2023-08-09T04:06:00,-14.9147,68,0
2023-08-09T04:07:00,-15.0321,69,0
2023-08-09T04:08:00,-15.1289,70,0
2023-08-09T04:09:00,-15.0761,71,0
2023-08-09T04:10:00,-15.1146,72,0
2023-08-09T04:11:00,-15.2003,73,0
2023-08-09T04:12:00,-15.2354,74,0
2023-08-09T04:13:00,-15.2757,75,0
2023-08-09T04:14:00,-15.3331,76,0
2023-08-09T04:15:00,-15.3719,77,0
2023-08-09T04:16:00,-15.5769,78,0
2023-08-09T04:17:00,-15.7792,79,0
2023-08-09T04:18:00,-15.9038,80,0
2023-08-09T04:19:00,-16.1001,81,0
2023-08-09T04:20:00,-16.2372,82,0
2023-08-09T04:21:00,-16.132601,83,0
2023-08-09T04:22:00,-15.8652,84,0
2023-08-09T04:23:00,-15.6916,85,0
2023-08-09T04:24:00,-15.5264,86,0
2023-08-09T04:25:00,-15.444,87,0
2023-08-09T04:26:00,-15.5049,88,0
2023-08-09T04:27:00,-15.6516,89,0
2023-08-09T04:28:00,-15.8471,90,0
2023-08-09T04:29:00,-15.9414,91,0
2023-08-09T04:30:00,-15.8537,92,0
2023-08-09T04:31:00,-15.8332,93,0
2023-08-09T04:32:00,-15.8361,94,0
2023-08-09T04:33:00,-15.7887,95,0
2023-08-09T04:34:00,-15.6942,96,0
2023-08-09T04:35:00,-15.6661,97,0
2023-08-09T04:36:00,-15.7162,98,0
2023-08-09T04:37:00,-15.5732,99,0
